SMILES,novelty,dist_to_D_A,dist_to_D_B,max_sim_D_A,max_sim_D_B,synthetic_accessibility,pred_group_A_absorption_max_nm,unc_group_A_absorption_max_nm,pred_group_A_log_extinction,unc_group_A_log_extinction,pred_group_A_photochem_efficiency,unc_group_A_photochem_efficiency,pred_group_B_log_kp,unc_group_B_log_kp,pred_group_B_skin_sensitization,unc_group_B_skin_sensitization,pred_group_B_skin_irritation,unc_group_B_skin_irritation,pass_surrogate_A,pass_surrogate_B,pass_surrogate_all,oracle_group_A_absorption_max_nm,oracle_group_A_log_extinction,oracle_group_A_photochem_efficiency,oracle_group_B_log_kp,oracle_group_B_skin_sensitization,oracle_group_B_skin_irritation,pass_oracle_A,pass_oracle_B,pass_oracle_all,pass_constraints,method_id,seed
CCCCc1cc(C=C(C#N)C(=O)O)sc1-c1ccc2c(c1)c(=O)c1cc3c(cc1n2CCCC)c(=O)c1ccccc1n3CCCC,1,0.2464,0.65,0.7536,0.35,3.2642,471.7964,35.4231,4.536,0.2281,0.3932,0.2978,-6.8318,1.4333,0.3606,0.3848,0.1183,0.2305,0,1,0,480.9527,4.7784,0.5311,-8.175,0.1307,0.0049,0,1,0,0,B0,2024
C=CC(C)(CCCCCC)OC(=O)CC,1,0.7647,0.3947,0.2353,0.6053,3.068,368.8246,114.0321,3.1369,0.9785,0.1087,0.1583,-5.2461,1.1856,0.1963,0.2492,0.1881,0.2517,0,1,0,355.2714,3.1437,0.1637,-4.9619,0.0187,0.0347,0,0,0,0,B0,2024
CC(=O)C=C1N(C)c2ccccc2C1(C)C,1,0.3784,0.6735,0.6216,0.3265,2.4033,363.5043,35.8498,4.1207,0.9626,0.0572,0.0833,-5.5901,1.1432,0.3412,0.3516,0.2718,0.3111,0,1,0,362.3716,4.3701,0.1194,-6.1465,0.0685,0.0768,0,1,0,0,B0,2024
Fc1ncc(-c2cncc(OCC(F)(F)F)c2)nc1-n1c2ccccc2c2ccccc21,1,0.5932,0.76,0.4068,0.24,2.7062,345.681,34.0986,4.0255,0.6235,0.3756,0.151,-7.219,1.401,0.4389,0.3685,0.1396,0.2266,1,1,1,366.3631,3.8059,0.4049,-7.5698,0.1131,0.0041,1,1,1,1,B0,2024
CCCCN1CCCCC1C(=O)c1ccc(C#N)cc1,1,0.7069,0.4909,0.2931,0.5091,2.5464,308.9697,60.6129,3.9723,0.3845,0.3429,0.261,-7.2755,1.5124,0.4211,0.3744,0.1834,0.2898,1,1,1,313.6972,4.037,0.3147,-7.5832,0.4978,0.0188,1,1,1,1,B0,2024
CC(CO)C(=O)OCCOCCOCc1ccccc1,1,0.6087,0.45,0.3913,0.55,2.5272,264.8417,71.5786,3.8519,0.3945,0.2228,0.2373,-7.6972,0.9276,0.4579,0.3613,0.146,0.2622,0,1,0,253.4978,3.7337,0.3922,-7.5271,0.0643,0.0073,0,1,0,0,B0,2024
CNCCC(=O)c1cc(C)c(O)c(C(=O)OC)c1C,1,0.7143,0.5,0.2857,0.5,2.5021,290.3244,33.6182,3.7222,0.3803,0.2182,0.1874,-7.3635,1.2989,0.513,0.4106,0.286,0.3179,0,0,0,291.6098,3.7894,0.1733,-7.3744,0.3985,0.0194,0,1,0,0,B0,2024
CCCc1nc(-c2ccco2)c(-c2ccco2)n1Cc1ccccc1,1,0.3182,0.7111,0.6818,0.2889,2.4079,327.426,35.0069,4.2232,0.2275,0.3341,0.2077,-7.0232,1.3874,0.4632,0.4028,0.2229,0.3064,1,1,1,324.6878,4.2494,0.3254,-8.3244,0.1195,0.0103,1,1,1,1,B0,2024
COC(=O)c1ccc(CC[C@H](N[C@@H](CN(C)c2ccc(C)cc2)C(=O)N[C@@H](CC(=O)O)C(N)=O)C(=O)O)cc1,1,0.4844,0.6491,0.5156,0.3509,3.4946,347.2733,105.1981,4.1982,0.509,0.3618,0.2517,-7.1646,0.854,0.5335,0.3885,0.1329,0.2471,1,0,0,349.5231,4.049,0.3243,-6.7705,0.2814,0.0186,1,1,1,1,B0,2024
CC(C)(C)OC(=O)N1C(=O)CSC1=Nc1c2ccccc2nc2ccccc12,1,0.4545,0.6923,0.5455,0.3077,2.7082,377.8115,66.3482,4.1513,0.4108,0.3932,0.2101,-7.3925,1.3527,0.49,0.3764,0.1655,0.2648,1,1,1,354.0708,4.2912,0.5286,-7.2874,0.051,0.0058,1,1,1,1,B0,2024
CN(C)C(=O)Cc1c(Cl)cc(Nc2ccccc2C(=O)O)cc1Cl,1,0.449,0.6182,0.551,0.3818,2.1811,322.6779,46.7003,4.1592,0.5057,0.2438,0.1849,-6.9791,1.0578,0.6674,0.3474,0.155,0.2453,0,0,0,326.2521,3.991,0.2352,-6.5123,0.2356,0.0043,0,1,0,0,B0,2024
C=CC(C)(O)c1c(C)ccc2c(O)cccc12,1,0.641,0.6389,0.359,0.3611,3.0804,292.837,22.2837,4.1944,0.3438,0.2411,0.2693,-6.9707,1.3588,0.4476,0.3645,0.3497,0.3414,0,1,0,302.7158,4.1569,0.2188,-6.1151,0.1637,0.0223,0,1,0,0,B0,2024
CCC1(C)C(C)C(NC(=O)c2ccccc2)CC(C)(OC)N1C,1,0.7077,0.26,0.2923,0.74,3.8588,345.9297,87.9665,3.7373,0.6788,0.2796,0.2729,-6.5732,1.0082,0.4734,0.396,0.1567,0.2502,0,1,0,309.0856,3.7888,0.2885,-6.1438,0.2709,0.0133,0,1,0,0,B0,2024
CCOC(=O)c1ccc(P(=O)(c2ccccc2)c2ccc3c(c2)c2cc(-c4ccc5c(c4)c4ccccc4n5-c4ccccc4)ccc2n3-c2ccccc2)cc1,1,0.28,0.5614,0.72,0.4386,3.4609,345.8834,27.431,4.2928,0.656,0.6046,0.2192,-6.7458,1.45,0.4082,0.3999,0.069,0.1936,1,1,1,329.7602,4.4107,0.5352,-6.9431,0.0816,0.003,1,1,1,1,B0,2024
CC(C)(C)c1ccc(O)c(Cc2cc(Br)cc(Cc3cc(C=C(C#N)C(=O)O)ccc3O)c2O)c1,1,0.5909,0.3878,0.4091,0.6122,2.8969,424.9541,58.2527,4.4074,0.2746,0.194,0.2062,-7.1793,1.318,0.4755,0.3943,0.1938,0.3091,0,1,0,388.8742,4.205,0.196,-6.5991,0.0371,0.0058,0,1,0,0,B0,2024
CCOC(=O)c1sc2nc(C)c(-c3ccc(-c4cc(O)cc(F)c4)cc3F)c(C#N)c2c1N,1,0.4658,0.5942,0.5342,0.4058,2.8644,388.6394,64.4668,4.3217,0.5559,0.3267,0.2773,-6.4097,0.8625,0.4924,0.3877,0.1178,0.2437,1,1,1,402.9666,4.1324,0.3174,-6.6118,0.0568,0.0048,1,1,1,1,B0,2024
CCOc1ncc(C(C)(C)C)o1,1,0.7719,0.6286,0.2281,0.3714,2.9413,292.2784,60.4711,3.5692,0.6247,0.2238,0.1996,-5.2892,0.7008,0.3362,0.332,0.4089,0.3319,0,1,0,295.8812,3.574,0.2436,-4.9468,0.0148,0.4033,0,0,0,0,B0,2024
CCCCC(CC)COc1cc2c3c(ccc4c5ccc6c7c(ccc(c1c34)c75)C(=O)N(CCCC)C6=O)C(=O)N(OC(=O)c1ccc(OC)cc1)C2=O,1,0.5493,0.5949,0.4507,0.4051,3.7582,514.4275,93.2936,4.4734,0.2836,0.409,0.2524,-6.8681,1.467,0.3437,0.3777,0.0505,0.13,0,1,0,555.241,4.5748,0.4559,-7.3136,0.0739,0.0052,0,1,0,0,B0,2024
COC(=O)c1c(OC)ccc2c1oc1c3cccc4c3c(cc21)C(=O)N(C(=O)Oc1ccc(C(C)(C)c2ccc(O)cc2)cc1C(C)(C)C)C4=O,1,0.6512,0.6026,0.3488,0.3974,3.3344,425.8481,79.1711,4.468,0.2765,0.2493,0.1789,-7.2487,1.3863,0.5023,0.3998,0.1891,0.3091,0,0,0,436.1942,4.4393,0.2404,-6.9358,0.2172,0.0055,0,1,0,0,B0,2024
Clc1cccc2cc3cc4ccccc4cc3cc12,1,0.4762,0.6129,0.5238,0.3871,1.8933,345.1548,32.1503,4.2306,0.2121,0.3527,0.1854,-7.5272,1.4934,0.5734,0.374,0.3734,0.3403,1,0,0,373.1834,4.0001,0.3402,-8.52,0.1049,0.0653,1,1,1,1,B0,2024
O=C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CS(=O)(=O)[O-],1,0.7547,0.4643,0.2453,0.5357,4.6019,403.9333,168.3111,2.7663,0.9486,0.1461,0.1807,-7.2023,1.0002,0.5083,0.3954,0.5456,0.3563,0,0,0,461.825,2.5841,0.1718,-6.9138,0.0675,0.8552,0,0,0,0,B0,2024
CCOC(=O)c1ccc(-c2ccc(O)cc2C(C)(C)C)cc1F,1,0.5833,0.3333,0.4167,0.6667,2.1198,327.6615,40.8866,3.9642,0.3859,0.2767,0.1839,-6.9186,1.3643,0.3745,0.3692,0.1701,0.3149,1,1,1,312.5452,4.1059,0.3023,-7.156,0.0698,0.0033,1,1,1,1,B0,2024
O=C(CC1(c2ccccc2)Nc2ccccc2N=C1c1ccccc1)Oc1ccc(O)cc1,1,0.4727,0.6538,0.5273,0.3462,3.0138,381.9539,73.3447,4.2501,0.4637,0.3444,0.228,-6.8462,1.0138,0.4495,0.3693,0.1192,0.1931,1,1,1,393.7351,4.3477,0.332,-7.2325,0.0823,0.0049,1,1,1,1,B0,2024
C[C@H]1CC(C)(C)N(C)c2ccc(/C=C/c3ccc(C(=O)COc4cccc(O)c4)s3)cc21,1,0.4521,0.6364,0.5479,0.3636,3.2332,392.3863,67.9698,4.4507,0.2743,0.263,0.2135,-6.8108,1.0379,0.5094,0.3738,0.1021,0.1944,1,0,0,384.8108,4.4231,0.1921,-6.5302,0.0322,0.0043,0,1,0,0,B0,2024
Cc1cc(C=COc2ccccc2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,1,0.2632,0.7937,0.7368,0.2063,4.0309,563.0964,9.7309,4.5078,0.246,0.2099,0.191,-7.0705,1.437,0.4603,0.3705,0.308,0.3522,0,1,0,561.6078,4.56,0.3922,-7.4862,0.2504,0.0359,0,1,0,0,B0,2024
Fc1ccc(N=NCCBr)s1,1,0.5152,0.8,0.4848,0.2,4.0913,376.9844,55.1188,3.5205,1.2539,0.4895,0.3995,-5.1355,1.3784,0.514,0.3846,0.4785,0.3272,0,0,0,367.7826,3.7474,0.2465,-4.8068,0.2314,0.9592,0,0,0,0,B0,2024
Nc1c(O)cccc1OCCO,1,0.68,0.5806,0.32,0.4194,2.1921,270.5533,23.3393,3.6844,0.5965,0.1772,0.1464,-6.8411,0.7374,0.7001,0.337,0.2816,0.3212,0,0,0,283.3146,3.6711,0.22,-7.254,0.4417,0.0388,0,1,0,0,B0,2024
CCC(C#N)=Cc1ccc(N(c2ccccc2)c2ccccc2)cc1,1,0.3947,0.4318,0.6053,0.5682,2.275,389.2801,51.9246,4.4162,0.2129,0.1372,0.1256,-6.8023,1.2178,0.4624,0.3312,0.2211,0.3086,0,1,0,399.5906,4.3133,0.1008,-6.9645,0.0638,0.0033,0,1,0,0,B0,2024
CCC(=O)Nc1cc(C(C)(C)C)cc(C(C)(C)C)c1O,1,0.6809,0.2941,0.3191,0.7059,2.2208,274.2901,40.6014,3.6467,0.6482,0.2645,0.2108,-6.7984,1.1616,0.5625,0.3832,0.3445,0.3629,0,0,0,281.786,3.6698,0.2571,-6.0239,0.1218,0.0061,0,1,0,0,B0,2024
CCC#Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,0.6129,0.3448,0.3871,0.6552,2.6367,280.056,39.9967,3.9007,0.6066,0.2241,0.2261,-6.6586,1.1894,0.4253,0.3644,0.4318,0.3649,0,1,0,291.713,3.9866,0.1192,-6.3044,0.143,0.0147,0,1,0,0,B0,2024
N#CC(=O)c1cc(O)c(O)c(O)c1,1,0.48,0.4583,0.52,0.5417,2.7347,309.1558,34.2744,3.8864,0.5734,0.1086,0.1013,-6.3649,0.7648,0.8096,0.2305,0.4008,0.3595,0,0,0,322.859,3.6822,0.134,-6.4358,0.8503,0.2259,0,0,0,0,B0,2024
CC(C)(C(=O)c1ccc(N2c3ccccc3Oc3ccccc32)cc1)C(=O)c1ccccc1O,1,0.175,0.6591,0.825,0.3409,2.5331,359.3195,48.8354,4.1886,0.4421,0.3125,0.1992,-7.0708,1.3109,0.408,0.3703,0.1485,0.2393,1,1,1,394.9004,4.1666,0.4454,-6.7747,0.0437,0.0047,1,1,1,1,B0,2024
COC(=O)c1ccc(-c2cc(C)cc(O)c2)cc1,0,0.5676,0.0,0.4324,1.0,1.7264,313.1275,34.3209,4.1905,0.2565,0.2065,0.1749,-6.1994,0.8367,0.5254,0.3797,0.146,0.2342,0,0,0,294.5809,4.1793,0.2271,-5.9983,0.1735,0.0095,0,1,0,0,B0,2024
CC(C)OC(=O)C=Cn1c(-c2ccccc2)nc2nc3ccccc3nc21,1,0.5686,0.551,0.4314,0.449,2.6511,354.6747,54.0892,4.2395,0.4787,0.1713,0.1708,-6.7734,1.0702,0.4642,0.3936,0.1453,0.2507,0,1,0,366.1763,4.3407,0.2537,-6.6602,0.0922,0.007,1,1,1,1,B0,2024
CCCCCCCC=Cc1ccc(O)cc1,1,0.6176,0.475,0.3824,0.525,1.8811,285.1376,50.9693,3.7513,0.7508,0.1235,0.165,-5.6589,1.3846,0.292,0.2834,0.2909,0.309,0,1,0,311.7457,3.6524,0.1829,-5.5316,0.1245,0.019,0,1,0,0,B0,2024
Cc1cc(/C=C/c2ccccc2CNC2CC(C)(C)NC(C)(C)C2)n2c1C=C1C=CC=[N+]1[B-]2(F)F,1,0.4167,0.7333,0.5833,0.2667,4.0336,583.9759,72.436,5.0546,0.3865,0.2838,0.2217,-7.0803,1.3469,0.5029,0.4094,0.2987,0.3477,0,0,0,549.5474,5.1121,0.391,-7.4011,0.0498,0.0085,0,1,0,0,B0,2024
CCC[C@H]1Oc2cc(O)ccc2C(=O)[C@@H]1O,1,0.4894,0.7143,0.5106,0.2857,3.3223,351.5138,111.2215,4.0069,0.4187,0.2364,0.246,-6.3423,1.0146,0.5863,0.3596,0.2791,0.3121,0,0,0,303.7702,3.8436,0.0635,-6.3986,0.4536,0.0477,0,1,0,0,B0,2024
NC[C@@H]1[C@@H](O)[C@H](O[C@H]2O[C@H](CN)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](N)C[C@H]1N,1,0.7857,0.3256,0.2143,0.6744,4.7013,369.7778,124.958,2.7277,1.0998,0.2213,0.2451,-8.0253,0.7724,0.7322,0.3021,0.5255,0.3524,0,0,0,415.9088,2.5537,0.1747,-8.3105,0.5042,0.6968,0,0,0,0,B0,2024
COc1ccc(-c2cccc(P(=O)(c3ccccc3)c3ccccc3)c2)cc1,1,0.4054,0.4865,0.5946,0.5135,2.1913,330.9518,22.6335,4.2664,0.2097,0.3881,0.1183,-6.8902,1.1787,0.5192,0.3491,0.1857,0.2806,1,0,0,330.2468,4.054,0.4295,-6.9752,0.1713,0.0074,1,1,1,1,B0,2024
Cc1c(O)c(C)n2c1C=[N+]1[N+](=C3C=NC=CN3[B-]1(F)F)[B-]2(F)F,1,0.3529,0.8387,0.6471,0.1613,5.2928,442.8676,77.4152,4.3828,0.3065,0.3507,0.2701,-7.203,0.9788,0.6138,0.3506,0.3624,0.3491,0,0,0,468.6443,4.2281,0.4687,-7.8232,0.6938,0.0104,0,0,0,0,B0,2024
Cc1ccc2c(C#N)cc3ccc(C=O)cc3c2c1,1,0.35,0.7045,0.65,0.2955,2.243,335.8478,22.3078,3.5476,0.9927,0.2755,0.225,-6.4123,1.0042,0.492,0.3725,0.2083,0.2854,0,1,0,348.7856,3.703,0.2537,-6.4064,0.1841,0.0145,0,1,0,0,B0,2024
Cc1ccc2c(/C=C/c3ccc4c(c3)c3ccccc3n4CCCCCCCCc3ccc(O)c(C(=O)c4ccc(Cl)cc4)c3)cc(=O)oc2c1,1,0.3421,0.5526,0.6579,0.4474,2.9886,433.5896,56.2388,4.5019,0.2079,0.3982,0.2696,-7.0934,1.515,0.4572,0.4148,0.1455,0.2842,0,1,0,408.5038,4.5231,0.1925,-8.2911,0.041,0.0038,0,1,0,0,B0,2024
COC(=O)c1[nH]c(=O)n2c1-c1ccccc1C2=O,1,0.4762,0.5909,0.5238,0.4091,2.4834,337.6803,38.6867,4.0963,0.2682,0.3049,0.2329,-6.9237,0.9884,0.5899,0.3481,0.182,0.2599,1,0,0,346.1058,3.9131,0.2632,-7.3446,0.6838,0.019,1,0,0,0,B0,2024
COC(=O)C#Cc1cc(C(=O)OC)c(C#C[Si](C(C)C)(C(C)C)C(C)C)c2nc3c4ccccc4c(=O)c4ccccc4c3nc12,1,0.4182,0.6557,0.5818,0.3443,3.5484,504.8808,107.1359,4.4641,0.1935,0.4602,0.3055,-6.869,1.3644,0.2821,0.3529,0.1308,0.256,0,1,0,495.5663,4.421,0.3237,-6.8465,0.0182,0.0066,0,1,0,0,B0,2024
CCCn1c(=O)n(C2CC(=O)Oc3c2c2nc4ccccc4nc2c2ccccc32)c2ccccc21,1,0.4915,0.5738,0.5085,0.4262,3.2909,405.5449,54.4993,4.2445,0.3259,0.3189,0.2099,-6.9424,1.4486,0.4482,0.3945,0.2178,0.291,1,1,1,421.7142,4.1878,0.2043,-8.5761,0.1764,0.0113,0,1,0,0,B0,2024
COC(=O)c1cc(O)c(O)cc1C(=O)c1cc(C#N)ccc1N,1,0.6279,0.3659,0.3721,0.6341,2.4402,328.8176,43.6128,4.1348,0.4598,0.1529,0.1297,-7.2925,0.8528,0.6887,0.3312,0.1179,0.2101,0,0,0,328.9624,4.2629,0.1956,-7.6128,0.3813,0.0087,0,1,0,0,B0,2024
CC(C)(C)c1cc(C(=O)OCCCCc2nc3cnc(Cl)cn3c2NC2CCCCC2)cc(C(C)(C)C)c1O,1,0.5375,0.5652,0.4625,0.4348,3.0906,359.328,109.5495,4.3181,0.5745,0.326,0.2229,-6.7608,1.3116,0.4633,0.4083,0.1786,0.2899,1,1,1,406.597,4.1101,0.2242,-6.6553,0.0333,0.0038,0,1,0,0,B0,2024
COc1cc(O)cc(-c2ccc(-c3ccc4ccccc4c3)cc2)c1,1,0.5405,0.3714,0.4595,0.6286,1.8175,333.0047,18.8552,4.1799,0.2852,0.2096,0.149,-6.7162,1.031,0.4305,0.3749,0.1792,0.2775,0,1,0,332.4397,4.2127,0.3202,-7.0678,0.0343,0.0044,1,1,1,1,B0,2024
CC1=CC(/C=C/c2ccc(OCCCC(C)(C)c3cccc(O)c3)cc2O)=[N+]2C1=C(c1ccc(N3CCCCC3)cc1)c1c(C)cc(C)n1[B-]2(F)F,1,0.375,0.7576,0.625,0.2424,3.7938,609.7259,80.6523,4.8918,0.2405,0.532,0.2594,-7.3615,1.6895,0.4312,0.4154,0.1729,0.2753,0,1,0,564.4409,4.9665,0.4462,-7.4746,0.2093,0.0038,0,1,0,0,B0,2024
C=CCCCC(C=C)Oc1cc(OC(C=C)CCC=C(C#N)C(=O)O)ccc1C(=O)c1cccc(F)c1,1,0.7105,0.3538,0.2895,0.6462,4.0478,434.3756,89.5602,4.5297,0.2653,0.1951,0.1701,-7.4014,1.6991,0.4143,0.3981,0.1154,0.2319,0,1,0,381.1732,4.3978,0.0339,-7.4686,0.0363,0.0066,0,1,0,0,B0,2024
COC(=O)c1ccccc1N=NC(C)S(=O)(=O)[O-],1,0.5405,0.46,0.4595,0.54,3.4651,362.2444,61.9041,3.7387,0.7021,0.6792,0.3052,-7.3492,1.0756,0.4404,0.3827,0.2233,0.3059,0,1,0,358.8623,3.6009,0.5179,-7.3043,0.0719,0.015,0,1,0,0,B0,2024
COc1ccc(-c2nc3c(-c4ccc(C=C(C#N)C(=O)O)cc4)cnc(-c4ccccc4O)c3nc2-c2ccc(OC)c(OC)c2)cc1,1,0.3099,0.5588,0.6901,0.4412,2.9513,402.0908,78.9622,4.4188,0.3284,0.1874,0.1754,-6.5613,0.9089,0.4799,0.3825,0.1087,0.2246,0,1,0,415.7435,3.815,0.1929,-6.5554,0.0557,0.0062,0,1,0,0,B0,2024
COc1cccc2c1-c1nc3c(F)c(F)c(F)c(F)c3n1C2=O,1,0.3864,0.7143,0.6136,0.2857,2.7943,353.9974,35.2385,3.6874,1.0056,0.3755,0.1273,-6.6635,0.9889,0.5469,0.3662,0.2487,0.3001,0,0,0,329.9297,3.9473,0.3384,-6.506,0.1653,0.0255,1,1,1,1,B0,2024
CC(C)(C)c1c2ccccc2c(-c2ccccc2[Si](C)(C)C=Cc2ccc(-c3cccc4[nH]c5ccccc5c34)cc2)c2ccccc12,1,0.12,0.7077,0.88,0.2923,3.0803,391.0799,94.3326,4.477,0.5164,0.2459,0.2053,-7.4855,1.3998,0.4436,0.376,0.3277,0.3546,0,1,0,400.4132,4.6016,0.2772,-7.7922,0.071,0.0348,1,1,1,1,B0,2024
Cc1ccc(C(=O)O)c(C(C)(C)C)c1,1,0.5758,0.3871,0.4242,0.6129,1.8414,261.4362,25.4895,3.7503,0.5877,0.2504,0.1945,-5.4532,0.9976,0.3978,0.3284,0.4486,0.359,0,1,0,296.4954,3.708,0.2826,-5.2628,0.0821,0.0385,0,1,0,0,B0,2024
COc1ccc(C#Cc2c(F)c(F)c(C#Cc3ccc(C(=O)OC(C)(C)C)cc3)c(F)c2F)cc1,1,0.3684,0.5476,0.6316,0.4524,2.8111,353.2202,34.4618,4.4711,0.2011,0.3964,0.135,-7.0841,1.1823,0.4676,0.3622,0.1172,0.2044,1,1,1,352.8644,4.5886,0.3786,-6.1129,0.1285,0.0049,1,1,1,1,B0,2024
COc1ccc(C#COC(=O)C(C#N)=C(C)c2cccc(Br)c2)cc1,1,0.625,0.3922,0.375,0.6078,2.7751,359.9077,59.9452,4.2736,0.3561,0.3783,0.1647,-6.8549,1.4,0.5112,0.3804,0.1088,0.1995,1,0,0,350.977,4.3551,0.4383,-7.8718,0.1508,0.0054,1,1,1,1,B0,2024
CC1(C)CCC(C)(Cc2ccccc2-c2ccc(C(C)(C)C)cc2)C1=O,1,0.6875,0.6047,0.3125,0.3953,2.933,371.0304,69.0954,4.225,0.3007,0.374,0.2303,-7.2157,1.3143,0.3678,0.3629,0.2896,0.3145,1,1,1,341.2486,4.2248,0.3793,-6.9723,0.0261,0.0451,1,1,1,1,B0,2024
CCn1c2ccccc2c2cc(C(C)=O)ccc21,1,0.3871,0.5385,0.6129,0.4615,1.7649,320.4682,34.9763,4.1379,0.2689,0.3471,0.2027,-6.1739,1.3357,0.3832,0.3284,0.1969,0.2944,1,1,1,322.6323,4.0724,0.3453,-7.329,0.3234,0.0066,1,1,1,1,B0,2024
CCCCc1cccc(-c2nc(N(CC)CC)sc2-c2sc([N+](=O)[O-])cc2C)c1,1,0.4762,0.7321,0.5238,0.2679,2.8657,411.8459,82.6273,4.1938,0.607,0.2623,0.2622,-6.8087,1.3807,0.4977,0.3946,0.2069,0.2754,1,1,1,382.1734,4.3191,0.2282,-7.1641,0.0589,0.0109,0,1,0,0,B0,2024
CCCCc1cccc2c(O)c(C(=O)OC(C#Cc3ccccc3)=Cc3cc(OC)c(C=C(C#Cc4ccccc4)C#Cc4ccccc4)cc3OC)cc([N+](=O)[O-])c12,1,0.5775,0.6625,0.4225,0.3375,3.8111,474.4684,100.577,4.3867,0.4599,0.267,0.2081,-6.5813,1.3666,0.4472,0.4088,0.1025,0.2225,0,1,0,506.22,4.5955,0.338,-6.9008,0.0601,0.005,0,1,0,0,B0,2024
CCCCCCCCc1cnccn1,1,0.64,0.6591,0.36,0.3409,1.9631,297.3353,66.9723,3.723,0.604,0.2055,0.2491,-5.3123,1.1627,0.3217,0.2901,0.4249,0.3102,0,1,0,281.5652,3.8308,0.1708,-5.0757,0.1032,0.8756,0,0,0,0,B0,2024
Cc1cccc(C(=O)OCC(=O)/C=C/c2ccc(N(C)CCO)cc2)c1O,1,0.4923,0.5932,0.5077,0.4068,2.4041,420.9517,25.9749,4.3295,0.4289,0.1355,0.13,-7.7765,1.2574,0.5359,0.4025,0.1111,0.2064,0,0,0,400.6396,4.3098,0.135,-8.1975,0.0985,0.0055,0,1,0,0,B0,2024
COC(=O)c1c(O)cc(C)c(-c2ccccc2)c1C,1,0.6216,0.4634,0.3784,0.5366,1.9763,313.9233,29.0375,4.1638,0.3075,0.1996,0.1675,-6.5608,1.0331,0.4506,0.3772,0.1233,0.2225,0,1,0,310.76,4.189,0.2682,-6.7739,0.1052,0.0053,1,1,1,1,B0,2024
Cc1cccn2c(NC(C)(C)C)c(-c3cc(-c4ccc(Cl)cc4)n(-c4cccc(O)c4)n3)nc12,1,0.1833,0.75,0.8167,0.25,2.7136,360.9503,44.3715,4.3964,0.5548,0.2316,0.171,-7.1868,1.3869,0.5066,0.4211,0.2438,0.3253,0,0,0,349.329,4.2414,0.274,-7.5178,0.0362,0.0055,1,1,1,1,B0,2024
CC(C=Nc1ccc2oc(=O)ccc2c1Cl)c1ccc(O)c(C(C)c2ccccc2)c1,1,0.6716,0.5636,0.3284,0.4364,3.603,364.9651,47.2959,4.289,0.5774,0.1994,0.2016,-6.721,0.9282,0.552,0.3779,0.2245,0.3225,0,0,0,374.7592,4.346,0.0522,-6.8782,0.0637,0.0075,0,1,0,0,B0,2024
CS(=O)c1cc(C(C)(C)C)cc(CCS(=O)(=O)[O-])c1O,1,0.7903,0.4444,0.2097,0.5556,3.8077,306.7397,84.9871,3.8024,0.5128,0.3336,0.2797,-7.8845,0.8441,0.6063,0.3543,0.3943,0.3651,1,0,0,294.677,3.6577,0.2449,-7.8657,0.2022,0.8171,0,0,0,0,B0,2024
CC(C)(C)COC(=O)c1ccccc1Br,1,0.5926,0.5385,0.4074,0.4615,1.92,279.1859,31.9781,3.9986,0.3398,0.2143,0.2301,-7.2027,1.5828,0.2649,0.3252,0.1882,0.2927,0,1,0,276.9661,3.6992,0.267,-7.5953,0.0231,0.3508,0,1,0,0,B0,2024
CCc1sc2ccccc2c1C(=O)c1cccc(C)c1,1,0.6667,0.3333,0.3333,0.6667,2.0642,340.3322,50.7099,4.1118,0.3468,0.2982,0.1896,-6.8448,1.3697,0.4375,0.3528,0.2003,0.2925,1,1,1,328.2761,4.0573,0.1593,-6.9144,0.1287,0.0139,0,1,0,0,B0,2024
Cc1ccc(-n2nccn2)cc1,1,0.5789,0.6842,0.4211,0.3158,2.0679,293.8356,13.9598,3.8715,0.3657,0.283,0.2377,-5.7232,0.4587,0.5882,0.3426,0.4227,0.3272,1,0,0,287.0214,3.8443,0.3324,-5.5097,0.5,0.0177,0,1,0,0,B0,2024
N#C/C(=C\c1sc(C=NOc2cc(C=O)ccc2O)c2c1OCCO2)C(=O)O,1,0.4615,0.5484,0.5385,0.4516,3.4743,435.2633,71.2336,4.2072,0.5052,0.1595,0.1875,-7.0054,1.0052,0.6163,0.3889,0.1266,0.2278,0,0,0,418.5372,4.1662,0.1074,-6.8038,0.0893,0.0151,0,1,0,0,B0,2024
CCc1cc(Cn2c3ccccc3c3c(C(C)(C)C)cccc32)c(O)c(C(C)(C)C)c1,1,0.6739,0.5106,0.3261,0.4894,2.55,363.9251,46.0053,4.264,0.2791,0.3848,0.2444,-7.239,1.4985,0.376,0.3769,0.3169,0.3626,1,1,1,363.543,4.2957,0.3349,-8.6632,0.0551,0.0049,1,1,1,1,B0,2024
Oc1cccc2nc3ccc4ccncc4n3c12,1,0.359,0.6923,0.641,0.3077,2.6002,338.2368,37.9123,4.1594,0.291,0.3128,0.2557,-6.9178,1.1231,0.6282,0.346,0.3024,0.3113,1,0,0,340.784,3.8418,0.3096,-7.4188,0.4188,0.0104,1,1,1,1,B0,2024
