SMILES,method_id,pred_A_wavelength,pred_A_delta_h,pred_A_pss,pred_A_log_k,synthetic_accessibility,pred_B_wavelength,pred_B_log_eps,potts_guy_log_kp,molecular_weight,log_p,uncertainty_AD,novelty,dist_to_DA,dist_to_DB,pass_group_A,pass_group_B,pass_ad,pass_constraints
N#CC1=C(S#N)C2C=CC1S2,B0_baseline,308.35,71.52,74.0,-4.0,6.16,297.56,3.05,-2.36,180.3,2.03,0.754,True,0.722,0.786,False,False,False,False
N#CC1=C(C#N)C2(C3=C(C#N)C4CC3C=C4c3ccccc3)CC1C=C2C12C3C(C#N)C4C3C1C42C#N,B0_baseline,399.0,67.85,74.7,-4.03,7.08,350.65,3.99,-2.05,473.5,4.99,0.77,True,0.73,0.81,False,False,False,False
CN(N)c1ccc(N=Nc2ccccc2)c(-c2ncc(C3=C(C4C5C=CC4C(S#N)=C5C#N)C4C=CC3C4)s2)c1,B0_baseline,391.12,63.83,74.2,-4.32,6.29,383.07,4.38,-0.49,559.7,7.92,0.756,True,0.714,0.798,False,False,False,False
S1C2C3C1C1C2C31,B0_baseline,288.54,82.7,75.3,-4.0,5.75,204.33,2.85,-2.68,110.2,0.98,0.929,True,0.932,0.926,False,False,False,False
CCC1=CC2C(S#N)=C(C#N)C1C2C1=C(c2cccs2)C2CC1C=C2C#N,B0_baseline,374.88,70.75,75.6,-4.0,6.44,347.28,3.98,-0.94,387.5,5.8,0.684,True,0.625,0.743,False,False,True,False
CO/C(=C\c1c(-c2ccccc2)cccc1C12C3C(C#N)C1C1(C#N)C3C12)C(=O)O,B0_baseline,401.69,68.0,76.3,-4.06,4.9,363.07,4.18,-2.39,394.4,3.83,0.766,True,0.754,0.779,False,False,False,False
CC1=CC2CC1C=C2c1ccc(-c2cccc(C3=C(C#N)C4C=CC3C4)c2)c(O)c1C(=O)O,B0_baseline,375.99,63.82,74.9,-4.0,5.57,330.8,3.95,-0.93,433.5,6.22,0.651,True,0.5,0.802,False,False,True,False
CCCSC(CC)C(OC(=O)c1ccccc1C(=O)c1ccccc1)c1csc(C2=CC3C=CC2C3)c1,B0_baseline,385.35,55.55,78.3,-4.0,5.07,363.43,4.32,0.03,528.7,8.39,0.727,True,0.704,0.75,False,False,False,False
COc1ccc(-c2cc(O)ccc2N=Nc2ccccc2)cc1,B0_baseline,374.61,50.13,79.5,-5.21,2.11,352.87,4.27,-0.66,304.3,5.48,0.527,True,0.475,0.579,True,False,True,False
CCOC12C=CC(C1)C(C1C3C=C(c4ccccc4)C1C(C#N)=C3S#N)=C2c1sccc1C(C)(C)O,B0_baseline,413.7,55.87,75.1,-4.0,6.28,367.51,4.29,-0.83,512.7,7.04,0.782,True,0.77,0.794,False,False,False,False
CC1=CC2(CSOC34C5C6CC(C78C=CC(C7)C(C#N)=[SH]8)(C63)C54)C=CC1C2,B0_baseline,314.4,69.08,75.7,-4.0,7.98,351.81,4.21,-2.05,393.6,4.3,0.818,True,0.77,0.865,False,False,False,False
CCCCC(CC)COC(=O)C12C3C4C3C1C4N2C1(C#N)C2C3C4C2C4(S#N)C31,B0_baseline,393.43,69.14,75.2,-4.0,6.28,319.77,4.03,-3.05,409.6,3.02,0.703,True,0.693,0.712,False,False,False,False
COc1ccc(-c2ccc(C(=O)CC(=O)c3ccccc3)c(C3(C#N)C4C5C3C3(C#N)C4C53C#N)c2)cc1,B0_baseline,401.48,66.96,75.1,-4.0,4.73,330.03,4.29,-2.09,495.5,5.12,0.676,True,0.676,0.677,False,False,False,False
C1=CC2CC1C=C2C12SC3C4C(C31)C42,B0_baseline,254.09,76.53,75.0,-4.0,6.81,288.82,3.54,-2.16,200.3,2.48,0.778,True,0.675,0.881,False,False,False,False
O=C(O)c1cc(-c2cccc(O)c2C(=O)OC2=C(c3ccccc3)C3C=CC2C3)ccc1O,B0_baseline,391.33,91.73,77.0,-4.04,4.24,333.14,4.14,-1.67,440.5,5.24,0.642,True,0.593,0.692,True,False,True,False
O=C(c1ccccc1)c1ccccc1-c1ccccc1C(=O)c1ccccc1,B0_baseline,346.95,65.19,79.7,-4.86,1.52,351.38,4.24,-0.78,362.4,5.82,0.58,True,0.639,0.522,True,False,True,False
CN(C)c1ccc(N=Nc2ccccc2)c(-c2ncc(C3=C(C4C5C=CC4C(S#N)=C5C#N)C4C=CC3C4)s2)c1,B0_baseline,393.64,64.92,74.1,-4.25,6.16,389.48,4.36,0.05,558.7,8.67,0.723,True,0.675,0.771,False,False,False,False
CCC1=C(c2ccc(C34C5C6CC3C6(c3ccc(C(=O)c6ccccc6)cc3)C54)cc2)C2C=CC1C2,B0_baseline,363.11,76.36,73.2,-4.1,5.44,330.78,4.2,-0.31,466.6,7.37,0.646,True,0.562,0.729,False,False,True,False
CN(C)c1ccc(N=Nc2ccccc2C2C3N=CC2(C2=C(C#N)C4C=CC2(C2=CC5C=C(c6ccccc6)C2C5)C4)C(S#N)=C3S#N)cc1,B0_baseline,417.93,65.39,74.4,-4.29,7.19,370.8,4.22,0.49,687.9,10.4,0.762,True,0.739,0.786,False,False,False,False
CC1=CC2C=CC1C2c1ccc(N=Nc2ccc(O)cc2C2(C#N)C3C4C5C4(C#N)C2C35c2ccccc2/C=C/C(=O)O)cc1,B0_baseline,430.03,50.97,74.0,-4.28,6.36,366.05,4.11,-0.98,588.7,7.48,0.781,True,0.753,0.809,False,False,False,False
N#CC12C3C4C(C31)C(C#N)(N1C3C5C6C5C1(Cl)C63)C42,B0_baseline,306.38,76.66,75.3,-4.0,6.64,320.64,2.93,-3.61,267.7,1.02,0.88,True,0.887,0.873,False,False,False,False
N#CC1=CC2C=CC1(C13C4C5C(C4(C#N)C4C6C=CC4C(S#N)=C6C#N)C1(C#N)C53)C2,B0_baseline,404.36,83.46,75.3,-4.0,7.81,358.57,4.11,-2.43,417.5,3.96,0.839,True,0.806,0.871,False,False,False,False
CC1=CC2C=CC1C2,B0_baseline,244.45,87.04,75.0,-4.0,5.22,236.41,3.69,-1.83,106.2,2.14,0.672,True,0.517,0.826,False,False,True,False
C1=CC2CC1C=C2c1cc(C23C4CC5C4C2C53)cs1,B0_baseline,280.03,76.0,75.0,-4.0,6.35,328.18,3.93,-1.4,264.4,4.1,0.762,True,0.691,0.833,False,False,False,False
N#CC1C2C3C4C(C24C#N)C13S(=O)(=O)O,B0_baseline,349.27,69.72,74.1,-4.03,5.83,332.44,2.72,-4.21,222.2,-0.22,0.883,True,0.881,0.885,False,False,False,False
O=C(c1ccccc1)C(C(=O)c1ccccc1)C(=O)c1ccccc1,B0_baseline,340.85,67.67,78.1,-5.0,1.61,350.53,4.18,-1.68,328.4,4.25,0.558,True,0.667,0.45,True,False,True,False
CN(C)c1ccc(N=Nc2cccc(C34C=CC(C(=O)c5cccc(C6=C(c7cccs7)C7C=CC6C7)c5)(C=C3Cl)C4)c2)cc1,B0_baseline,420.43,53.96,73.8,-4.24,5.88,361.85,4.14,0.97,626.2,10.55,0.706,True,0.659,0.753,False,False,False,False
N#CC1=NC2CC1(c1ccccc1C(=O)C13C4CC5C4C1C53)C(C#N)=C2C#N,B0_baseline,395.62,70.22,74.1,-4.01,6.18,343.07,3.9,-2.98,362.4,2.71,0.797,True,0.778,0.816,False,False,False,False
Oc1ccc(N=Nc2ccccc2)cc1Cl,B0_baseline,340.1,50.34,76.6,-5.27,2.15,339.34,3.68,-0.95,232.7,4.46,0.575,True,0.464,0.686,True,False,True,False
OC1=CC2C=CC1C2,B0_baseline,252.61,90.89,75.0,-4.0,5.43,262.35,2.74,-2.2,108.1,1.63,0.673,True,0.5,0.846,False,False,True,False
N#CC1=C(C#N)C2CC1C=C2c1cccc(C(=O)C(C(=O)c2ccccc2)c2ccccc2/C=C/C(=O)O)c1,B0_baseline,396.87,59.48,78.3,-4.02,4.76,361.48,4.0,-1.55,510.5,6.01,0.719,True,0.698,0.74,False,False,False,False
COC(=O)C1=C(C23C=CC(C=C2c2cc(C45C6CC7C6C4C75)cs2)C3)C2C=CC1C2,B0_baseline,306.31,72.58,75.0,-4.0,6.91,355.56,4.08,-1.56,412.6,5.15,0.747,True,0.681,0.814,False,False,False,False
CCOC12C3C4CC3C1C42,B0_baseline,298.48,80.4,75.3,-4.0,4.93,293.5,3.15,-2.62,136.2,1.29,0.811,True,0.795,0.828,False,False,False,False
N#CC1=C(C#N)C2(c3cccc(C4=CC5C=CC4C5)c3C(=O)C34C5CC6C5C3C64)C=CC1C2,B0_baseline,333.5,71.03,74.1,-4.01,6.92,355.54,4.02,-1.65,426.5,5.14,0.756,True,0.689,0.824,False,False,False,False
COC(=O)C1=CC2C=C(O)C1(c1ccc(/C=C/C(=O)O)cc1)C2,B0_baseline,361.52,67.4,74.9,-4.0,4.55,358.33,4.22,-2.76,312.3,2.6,0.668,True,0.707,0.63,False,True,True,False
CN(C)C12C3CC4C3C1C42C(=O)c1cccc(C2=CC3CC2C(C#N)=C3C#N)c1,B0_baseline,355.91,62.74,75.0,-4.0,6.09,339.72,4.03,-2.57,379.5,3.44,0.746,True,0.696,0.797,False,True,False,False
CN(Cc1cccc(O)c1C(=O)O)c1ccc(N=Nc2ccccc2)c(-c2cc(N=Nc3ccc(O)cn3)ncc2O)c1,B0_baseline,408.26,50.07,79.1,-5.35,3.55,349.82,4.28,-0.94,575.6,7.43,0.739,True,0.687,0.791,True,False,False,False
O=C(OOCl)C12C3CC4C3C1C42,B0_baseline,303.47,71.46,74.4,-4.01,5.65,310.0,2.89,-3.04,186.6,1.13,0.862,True,0.841,0.883,False,False,False,False
N#CC1=C(c2ccccc2C2=CC3C=CC2C3)C2C=CC1C2,B0_baseline,300.72,71.95,75.0,-4.0,5.56,334.57,4.1,-1.05,283.4,4.76,0.622,True,0.463,0.78,False,False,True,False
COC(=O)c1ccc(N=Nc2ccc(N(C)C)cc2)cc1,B0_baseline,425.68,50.42,71.5,-5.15,2.1,346.35,4.16,-1.62,283.3,3.95,0.171,True,0.0,0.343,False,False,True,False
CCOC12C=CC(C(C3C4C(C#N)=C(S#N)C3C(C(F)(F)F)=C4c3ccccc3)=C1c1sccc1C(C)(C)O)C2CC,B0_baseline,418.34,95.2,75.8,-4.0,6.49,364.56,4.15,-0.3,608.8,8.61,0.772,True,0.747,0.798,False,False,False,False
COc1cc(O)cc(-c2ccccc2N=Nc2ccccc2)c1N=Nc1cccc(C2=CC3CC2C=C3c2ccccc2)c1,B0_baseline,370.66,58.14,81.5,-4.34,4.72,355.31,4.37,1.62,574.7,11.02,0.725,True,0.688,0.762,False,False,False,False
CCC1C2C3C1C1(c4cc(O)ccc4N=Nc4ccccc4)C2C31OSC,B0_baseline,401.86,53.22,74.0,-4.23,5.07,344.1,4.41,-1.02,378.5,5.62,0.708,True,0.625,0.792,False,False,True,False
CCCSC(CC)COC(=O)c1ccc(C2=C(c3ccccc3)C3C=CC2C3)cc1C(=O)c1ccccc1,B0_baseline,370.39,107.17,75.5,-4.0,4.55,351.65,4.35,-0.13,522.7,8.11,0.612,True,0.543,0.682,False,False,True,False
O=C(OC12CC3C4C1C4(C(F)(F)F)C32)c1ncccc1O,B0_baseline,358.61,70.58,73.8,-4.0,4.97,324.44,3.82,-2.99,297.2,2.14,0.789,True,0.808,0.769,False,False,False,False
CSOC12C3C4CC(C56CC(C=C5c5cccc(O)c5C(=O)O)C(C#N)=C6c5ccc(N(C)C)cc5)(C41)C32,B0_baseline,407.44,68.56,75.1,-4.0,6.11,359.34,4.27,-2.02,524.6,5.47,0.729,True,0.675,0.784,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)cc1-c1ccccc1C1=CC2C=CC1C2Cl,B0_baseline,366.35,51.58,74.5,-4.21,4.63,349.74,4.3,0.13,426.0,7.64,0.712,True,0.653,0.771,False,False,False,False
N#CC1=C(c2cccc(S(=O)(=O)O)c2)C2C=CC1C2,B0_baseline,345.54,71.89,74.9,-4.0,4.31,334.44,3.81,-2.65,273.3,2.42,0.566,True,0.386,0.745,True,False,True,False
CN(Cc1ccccc1)c1ccc(N=Nc2ccccc2C2C3C=CC2(C2=C(C#N)C4C=CC2C4)C(C#N)=C3S#N)cc1,B0_baseline,403.4,55.9,74.3,-4.22,6.03,357.15,4.22,0.19,576.7,9.02,0.757,True,0.697,0.816,False,False,False,False
N#CC1=C(C23C=CC(C2)C(S#N)=C3C#N)C2C=CC1C2,B0_baseline,311.99,69.25,75.2,-4.0,6.55,341.53,3.98,-1.85,277.4,3.58,0.738,True,0.636,0.839,False,False,True,False
FC(F)(F)C1=C(c2cncs2)C2C=CC1C2,B0_baseline,310.7,52.27,74.8,-4.16,4.98,337.21,3.95,-1.58,243.3,3.66,0.62,True,0.425,0.815,False,False,True,False
CN(C)c1ccc(N=Nc2ccccc2)cc1CC1=CC2C=CC1(C13C4CC5C4C1C53)C2,B0_baseline,364.06,53.67,75.1,-4.24,5.88,354.66,4.16,-0.48,419.6,6.72,0.761,True,0.721,0.8,False,False,False,False
N#CC1=C(C#N)C2(C34C=CC(C3)C(S#N)=C4C#N)C=CC1C2,B0_baseline,350.7,69.12,75.1,-4.0,6.75,337.55,4.02,-2.08,302.4,3.47,0.776,True,0.721,0.831,False,False,False,False
COOc1cc(Cl)cc(C23C(C#N)C4C2C2C3C42C#N)c1C(=O)O,B0_baseline,408.62,72.36,79.2,-4.01,5.37,357.6,3.55,-3.1,342.7,2.39,0.789,True,0.8,0.778,False,False,False,False
CN(C)c1ccc(N=Nc2ccc(-c3ccccc3C(=O)CC(=O)c3ccccc3)cc2)cc1CC1=CC2C=CC1C2,B0_baseline,389.64,51.21,74.4,-4.2,4.57,349.77,4.3,0.3,551.7,8.97,0.719,True,0.681,0.757,False,False,False,False
CC1=CC2CC1C=N2,B0_baseline,250.94,87.11,75.0,-4.0,5.91,252.82,3.25,-2.36,107.2,1.41,0.805,True,0.769,0.84,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5CC6C5C3C64)C=CC1C2C12C=CC(C1)C(c1ccccc1)=C2,B0_baseline,361.85,71.66,72.1,-4.01,6.74,333.83,4.26,-1.19,502.6,6.44,0.79,True,0.743,0.837,False,False,False,False
N#CC1(c2cc(O)ccc2N=Nc2ccccc2)C2C3C4C3(C#N)C1(c1ccsc1)C24c1ccccc1/C=C/C(=O)O,B0_baseline,409.97,49.38,74.1,-4.29,5.2,372.63,4.05,-1.17,566.6,7.02,0.755,True,0.708,0.802,False,False,False,False
N#CC1=C(C#N)C2(C3=C(C#N)C4C=CC3C4)CC1C=N2,B0_baseline,342.09,69.12,74.6,-4.03,6.3,338.02,3.07,-2.71,258.3,2.2,0.722,True,0.61,0.833,False,False,True,False
CC(C)(O)c1ccsc1C1=C(C2C3C=C(c4ccccc4)C2C(C#N)=C3S#N)C2C=CC1(OCN)C2,B0_baseline,417.48,56.16,75.3,-4.0,6.4,374.86,4.07,-1.62,513.7,5.94,0.795,True,0.77,0.82,False,False,False,False
N#Cc1csc(C2=CC3C=CC2C3)c1S(=O)(=O)O,B0_baseline,344.13,75.27,74.9,-4.0,5.16,347.0,3.9,-2.66,279.3,2.46,0.683,True,0.562,0.804,False,False,True,False
CN(C)CC(Cl)OC12C3C4CC3C1C42,B0_baseline,300.59,72.45,75.3,-4.0,5.25,333.16,2.81,-3.01,213.7,1.39,0.851,True,0.843,0.859,False,False,False,False
CC1=CC2C=C(C34C5C6C3C6(C#N)C4(OC(=O)/C=C/c3ccccc3)C5C#N)C1C2,B0_baseline,357.17,76.18,75.3,-4.0,6.31,370.44,4.18,-2.22,392.5,4.04,0.773,True,0.776,0.769,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2C2C3C=CC2(C2=C(C#N)C4C=CC2N4)C(S#N)=C3S#N)cc1,B0_baseline,420.2,64.69,74.6,-4.25,6.46,355.57,4.22,-1.05,521.7,6.8,0.734,True,0.694,0.773,False,False,False,False
N#CC1=CC2CC1C=C2COC(=O)C12C3C4CC1C4(O)C32,B0_baseline,330.33,76.38,75.4,-4.0,6.45,323.74,3.1,-3.58,281.3,1.18,0.776,True,0.736,0.816,False,False,False,False
N#CC1C2C3C4C2C1(C1C2C=CC1C(C1=CC5C=CC1C5)=C2)C34C#N,B0_baseline,268.74,78.51,75.0,-4.0,7.46,347.27,3.9,-2.09,322.4,3.63,0.749,True,0.642,0.857,False,False,True,False
CN(C)OC1=CC2C=CC1C2,B0_baseline,259.08,80.33,72.7,-4.0,5.55,277.79,2.66,-2.51,151.2,1.57,0.717,True,0.595,0.839,False,False,True,False
CC(C#N)c1cnc(C(=O)O)c(O)c1,B0_baseline,350.58,71.13,74.5,-5.14,3.28,307.01,3.66,-3.08,192.2,1.11,0.77,True,0.796,0.744,True,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)cc1CC1=CC2C=CC1(C13C4C(c5ccc(C(=O)CC(=O)c6ccccc6)cc5)C5C4C1C53)C2,B0_baseline,406.02,52.1,72.4,-4.21,5.94,354.66,4.23,0.18,641.8,9.57,0.754,True,0.73,0.778,False,False,False,False
CN(N)c1ccc(C2(C#N)C3C4C5C3C5(C#N)C42)cn1,B0_baseline,410.57,68.93,76.2,-4.03,5.44,336.26,3.93,-3.74,263.3,0.8,0.803,True,0.806,0.8,False,False,False,False
COC(=O)C12C(C#N)C3C4C(C41C#N)C32C1=CC2CC1C(C)=C2c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,403.78,66.77,79.2,-4.09,6.04,345.83,3.99,-2.23,526.6,5.19,0.723,True,0.679,0.767,False,False,False,False
CN(C)c1ccc(N=Nc2ccc(-c3cc(N=Nc4ccccc4)ccc3N(C)C)cc2)cc1,B0_baseline,417.64,50.51,74.6,-5.14,2.68,361.24,4.36,0.47,448.6,8.32,0.45,True,0.364,0.537,True,False,True,False
O=C(OSCl)C12C3CC4C3C1C42,B0_baseline,304.64,71.46,74.4,-4.01,5.75,322.68,2.83,-2.63,202.7,1.84,0.865,True,0.844,0.885,False,False,False,False
O=C(O)c1cccc(C23C=CC(C2)C(c2ccccc2)=C3)c1O,B0_baseline,353.86,65.16,75.0,-4.0,4.3,327.92,4.1,-1.72,304.3,4.0,0.688,True,0.686,0.689,True,False,False,False
COC12C3C4C1C2(C#N)C3C4(C#N)C1C2C3C4C3C1(OC(=O)c1ncccc1O)C42,B0_baseline,416.79,72.81,73.1,-4.0,6.2,357.01,3.82,-4.17,399.4,1.36,0.803,True,0.819,0.787,False,False,False,False
CCc1c(N=Nc2ccccc2C2=C(C)C3C=CC2C3)cccc1-c1ccsc1,B0_baseline,362.45,49.21,74.5,-4.18,4.61,350.99,4.31,0.83,396.6,8.37,0.703,True,0.667,0.738,False,False,False,False
CCCCC(CC)COC(=O)C1=CC2CC1C(c1cccs1)=C2C1=CC2C=CC1C2,B0_baseline,330.64,70.49,74.9,-4.1,5.84,359.6,4.16,-0.32,420.6,6.97,0.479,True,0.348,0.609,False,False,True,False
N#CC1(Cl)C2C=C(c3ccccc3)C1C(c1cccc(C(=O)O)c1O)=C2,B0_baseline,361.87,63.44,74.9,-4.0,4.75,348.23,4.03,-1.85,363.8,4.32,0.727,True,0.746,0.708,False,False,False,False
CN(S)C12C3CC4C3C1C42C(=O)c1cccc(C2=CC3CC2C(C#N)=C3C#N)c1,B0_baseline,403.5,58.26,75.0,-4.0,6.24,339.95,4.02,-2.53,397.5,3.66,0.757,True,0.708,0.805,False,True,False,False
CN(C)C12C3CC4C3C1C42C(=O)c1cc(C2=CC3CC2C(C#N)=C3C#N)ccc1C1=CC2C=CC1C2,B0_baseline,356.0,89.58,75.0,-4.0,7.01,351.48,4.09,-1.99,469.6,5.03,0.745,True,0.667,0.824,False,False,False,False
COC(=O)C12C3CC4C3C1C42,B0_baseline,292.81,77.67,74.4,-4.01,4.92,302.34,2.38,-3.14,150.2,0.67,0.78,True,0.75,0.81,False,False,False,False
COc1cc(O)ccc1N=Nc1cccc(C2=CC3CC2C=C3c2ccccc2)c1,B0_baseline,385.81,49.76,74.5,-4.2,4.32,354.67,4.12,-0.18,394.5,6.93,0.668,True,0.608,0.727,True,False,True,False
N#CC1=C(C#N)C2(c3c(CC4=CC5C=CC4C5)cccc3C(=O)C34C5CC6C5C3C64)C=CC1C2,B0_baseline,348.25,58.94,74.7,-4.01,6.93,333.06,4.13,-1.68,440.5,5.23,0.799,True,0.743,0.856,False,False,False,False
O=S(=O)(O)C1C2C=CC1C=C2,B0_baseline,286.95,77.45,75.0,-4.0,4.59,248.64,2.45,-3.31,172.2,0.61,0.821,True,0.812,0.829,False,False,False,False
CCC12CC3C1C1C2C31c1ccsc1,B0_baseline,330.07,67.38,75.0,-4.0,5.16,284.8,4.04,-1.6,202.3,3.29,0.817,True,0.815,0.818,False,False,False,False
CC(C#N)(c1ccc(C(=O)O)c(O)c1)C1C2C=CC1C(C#N)=C2C#N,B0_baseline,402.34,77.56,75.6,-4.0,4.95,344.69,3.84,-2.84,331.3,2.65,0.738,True,0.759,0.717,False,False,False,False
COC(=O)C1=CC2CC1C=C2C12SC3(OC(=O)c4ncccc4O)C4C(C41)C32,B0_baseline,368.13,77.7,78.0,-4.0,6.23,339.04,3.77,-3.47,395.4,2.31,0.74,True,0.708,0.772,False,False,False,False
N#CC1=C(C#N)C2(c3ccccc3C(=O)C34C5CC6C5C3C64)C=CC1C2,B0_baseline,351.43,68.55,74.1,-4.01,6.02,342.36,3.93,-2.23,336.4,3.55,0.785,True,0.746,0.824,False,False,False,False
COC(=O)C12C3SC4C3C1(c1cccc(C3=CC5C=CC3C5)c1)C42,B0_baseline,328.13,86.6,75.4,-4.0,6.11,353.71,4.07,-2.3,334.4,3.43,0.697,True,0.619,0.775,False,False,True,False
CN(N)C12C3CC4C3C1C42C(=O)c1cccc(F)c1,B0_baseline,344.19,70.26,75.0,-4.0,4.84,327.07,4.06,-3.25,258.3,1.45,0.752,True,0.742,0.763,False,False,False,False
CCC1=CC2C=CC1C2C12C(C#N)C3C4C(C31)C42C#N,B0_baseline,262.46,77.66,75.0,-4.0,6.84,331.61,3.88,-2.22,260.3,2.91,0.799,True,0.774,0.825,False,False,False,False
N#CC12C3C4C(C31)C(S#N)(N1C3C5C6C5C1C63)C42,B0_baseline,309.27,75.18,75.3,-4.0,6.79,335.94,3.15,-3.46,253.3,1.1,0.883,True,0.897,0.87,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2C2C3C=CC2(C2=C(C#N)C4C=CC2C4)C(C#N)=C3S#N)c(-c2ccsc2)c1,B0_baseline,423.07,53.88,74.3,-4.18,6.31,365.52,4.16,0.26,582.8,9.18,0.744,True,0.688,0.8,False,False,False,False
CN(C)c1ccc(N=Nc2ccccc2)c(N(C)C)c1,B0_baseline,412.06,50.78,73.4,-5.19,2.41,349.65,4.05,-1.33,268.4,4.23,0.5,True,0.387,0.613,True,False,True,False
CN(C)CN(C)c1ccc(N=Nc2ccccc2)c(-c2ccnc(N=Nc3ccc(O)cn3)c2)c1,B0_baseline,400.99,56.48,74.8,-5.54,3.39,378.25,4.46,-0.83,466.5,6.64,0.727,True,0.667,0.787,True,False,False,False
ClC1C2C=CC1C(c1ccccc1)=C2,B0_baseline,274.23,68.74,75.0,-4.0,4.47,282.36,3.91,-1.46,202.7,3.49,0.721,True,0.75,0.692,False,False,False,False
CN(C)C1=NC2C(S#N)=C(S#N)C1(C1=C(C#N)C3C=CC1C3)C2c1ccccc1N=Nc1ccc(N(C)C)cc1,B0_baseline,425.2,65.23,74.4,-4.27,6.46,349.62,4.03,-0.99,564.7,7.26,0.713,True,0.648,0.778,False,False,True,False
CSOC12C3C4CC(C56C=CC(N5)C(C#N)=C6)(C41)C32,B0_baseline,354.59,84.68,75.0,-4.0,7.2,330.49,3.25,-3.18,270.4,1.65,0.798,True,0.737,0.859,False,False,False,False
CSOC12C3C4OC3C1(c1nc(O)ccc1N=Nc1ccccc1)C42,B0_baseline,400.69,55.05,73.5,-4.24,5.19,354.39,3.97,-2.36,353.4,3.51,0.756,True,0.707,0.805,False,False,False,False
O=C(c1ccccc1)C1C2C3C1C1C2C31,B0_baseline,326.97,72.0,75.0,-4.0,3.79,304.86,3.64,-2.31,196.2,2.24,0.589,True,0.656,0.522,True,False,True,False
CN(C)c1ccc(OC(=O)c2c(O)cccc2-c2ccc(O)c(C(=O)O)c2)cc1,B0_baseline,401.97,90.74,75.9,-5.0,2.26,342.91,4.23,-2.44,393.4,3.75,0.678,True,0.672,0.683,True,False,False,False
CC(OC12C3C4CC(Cl)(C41)C32)C(=O)c1ccccc1,B0_baseline,337.78,70.53,75.0,-4.0,4.7,329.13,4.06,-2.32,274.7,2.9,0.736,True,0.729,0.744,False,False,False,False
COOc1ccc(Oc2ccc(N=Nc3ccccc3)cc2)cc1C(=O)O,B0_baseline,388.95,53.13,78.9,-5.0,2.43,359.01,3.77,-0.99,364.4,5.53,0.556,True,0.578,0.535,True,False,True,False
N#CC1C2C3C4C(C24C#N)C13c1cccc(C(=O)CC(=O)c2ccccc2)c1,B0_baseline,393.22,71.36,74.0,-4.0,4.62,354.02,3.96,-2.4,364.4,3.55,0.771,True,0.771,0.771,False,False,False,False
N#CC12C3C4C(C31)C(S#N)(C1C3C=CC1C(S#N)=C3S#N)C42,B0_baseline,349.16,86.42,75.1,-4.0,7.6,351.61,4.01,-2.2,342.5,3.65,0.838,True,0.818,0.857,False,False,False,False
CN(N)c1ccc(N=Nc2ccccc2)cc1CC1=CC2C=CC1C2,B0_baseline,380.95,51.5,73.2,-4.24,4.78,350.38,4.15,-1.1,330.4,5.09,0.732,True,0.686,0.778,False,False,False,False
c1cc(C23C4C5CC2(C2C6C7C8C7C2C86)C5C43)cs1,B0_baseline,334.05,68.99,75.0,-4.0,5.73,313.94,4.06,-2.01,264.4,3.25,0.82,True,0.831,0.81,False,False,False,False
CC12C3CC4C3C1C42c1csc(C2=CC3C=CC2(C24C=[SH]C(C2)C(c2ccc(C#N)c(C(=O)CC(=O)c5ccccc5)c2)=C4)C3)c1,B0_baseline,385.25,102.75,75.4,-4.0,7.14,353.28,4.44,-0.68,635.9,8.31,0.803,True,0.789,0.816,False,False,False,False
CSOC12C3C4CC3C1(c1cc(O)ccc1N=Nc1ccccc1)C42,B0_baseline,401.22,52.58,74.0,-4.23,4.89,339.53,3.96,-1.3,350.4,4.99,0.698,True,0.611,0.786,False,False,True,False
CC(C)(C)c1ccsc1C1=C(C2C3C=C(c4ccccc4Oc4ccc(N=Nc5ccccc5)cc4)C2C(C#N)=C3S#N)C2C=CC1C2,B0_baseline,399.72,50.09,74.3,-4.23,6.09,356.3,4.05,1.89,662.9,12.16,0.776,True,0.741,0.811,False,False,False,False
CCCCC(CC)COC(=O)c1c(C(=O)NC(=O)c2ccc(S(=O)(=O)O)cc2)cccc1C1=CC2CC1C(C#N)=C2C#N,B0_baseline,411.19,83.07,72.8,-4.0,4.86,348.09,3.91,-2.64,601.7,5.25,0.642,True,0.643,0.642,False,False,True,False
O=C(O)c1c(O)cccc1-c1ccc(O)c(C(=O)O)c1C12C3CC1C1C3C12,B0_baseline,360.74,67.2,75.2,-4.0,4.28,323.2,3.95,-2.85,364.4,2.92,0.743,True,0.765,0.721,True,False,False,False
N#CC1=C(S#N)C2N=CC1S2,B0_baseline,347.43,78.84,75.2,-4.0,6.44,301.3,3.03,-2.74,181.2,1.5,0.779,True,0.78,0.778,False,False,False,False
N#CC1=CC2C=CC1(C13C4C5C(C#N)C(C41C#N)C53c1ccccc1/C=C(/C(=O)O)c1cccc(N=Nc3ccc(O)cc3)c1)C2,B0_baseline,412.63,59.02,74.3,-4.31,6.43,359.5,3.89,-1.22,599.7,7.24,0.793,True,0.769,0.817,False,False,False,False
