SMILES,lambda_max,delta_h,pss_z,k_thermal,donor,acceptor,scaffold,system_type,source_id,calc_method
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1cc2ccccc2s1,348.0,78.09,75.0,0.0001,Benzothiophenyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1cc2ccccc2s1,348.0,142.31,75.0,0.0001,Benzothiophenyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CS(=O)(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,353.0,145.01,75.0,0.0001,Benzothiophenyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1cc2ccccc2s1,353.0,112.99,75.0,0.0001,Benzothiophenyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1cc2ccccc2s1,353.0,69.5,75.0,0.0001,Benzothiophenyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
NC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,357.0,79.09,75.0,0.0001,Benzothiophenyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(N)=O,357.0,73.5,75.0,0.0001,Benzothiophenyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(N)=O)=C2c1cc2ccccc2s1,357.0,81.73,75.0,0.0001,Benzothiophenyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#Cc1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,388.0,68.92,75.0,0.0001,Benzothiophenyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc(C#N)cc1,388.0,68.92,75.0,0.0001,Benzothiophenyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1cc2ccccc2s1,388.0,68.92,75.0,0.0001,Benzothiophenyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=[N+]([O-])c1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,393.0,80.5,75.0,0.0001,Benzothiophenyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc([N+](=O)[O-])cc1,393.0,68.77,75.0,0.0001,Benzothiophenyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1cc2ccccc2s1,393.0,68.77,75.0,0.0001,Benzothiophenyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
FC(F)(F)c1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,381.0,69.13,75.0,0.0001,Benzothiophenyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc(C(F)(F)F)cc1,381.0,61.5,75.0,0.0001,Benzothiophenyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1cc2ccccc2s1,381.0,69.13,75.0,0.0001,Benzothiophenyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(C1=C(c2cc3ccccc3s2)C2C=CC1C2)c1ccccc1,378.0,40.55,75.0,0.0001,Benzothiophenyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(=O)c1ccccc1,378.0,69.22,75.0,0.0001,Benzothiophenyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1cc2ccccc2s1,378.0,68.5,75.0,0.0001,Benzothiophenyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1ccccn1)=C2c1cc2ccccc2s1,371.0,32.24,75.0,0.0001,Benzothiophenyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccccn1,371.0,69.43,75.0,0.0001,Benzothiophenyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccccn1)=C2c1cc2ccccc2s1,371.0,77.5,75.0,0.0001,Benzothiophenyl,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1ccncc1)=C2c1cc2ccccc2s1,373.0,64.5,75.0,0.0001,Benzothiophenyl,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccncc1,373.0,69.37,75.0,0.0001,Benzothiophenyl,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cc2ccccc2s1,373.0,75.5,75.0,0.0001,Benzothiophenyl,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,358.0,79.77,75.0,0.0001,Benzothiophenyl,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(=O)O,358.0,59.5,75.0,0.0001,Benzothiophenyl,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)O)=C2c1cc2ccccc2s1,358.0,78.47,75.0,0.0001,Benzothiophenyl,Carboxylic acid,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,363.0,89.43,75.0,0.0001,Benzothiophenyl,Ethylhexyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,363.0,79.5,75.0,0.0001,Benzothiophenyl,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,363.0,84.48,75.0,0.0001,Benzothiophenyl,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#Cc1cccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)c1,385.0,69.01,75.0,0.0001,Benzothiophenyl,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1cccc(C#N)c1,385.0,69.01,75.0,0.0001,Benzothiophenyl,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1cc2ccccc2s1,385.0,69.01,75.0,0.0001,Benzothiophenyl,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(C)OC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,361.0,73.93,75.0,0.0001,Benzothiophenyl,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(C)OC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,361.0,70.5,75.0,0.0001,Benzothiophenyl,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)OC(C)C)=C2c1cc2ccccc2s1,361.0,68.06,75.0,0.0001,Benzothiophenyl,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=S(=O)(C1=C(c2cc3ccccc3s2)C2C=CC1C2)c1ccccc1,375.0,65.5,75.0,0.0001,Benzothiophenyl,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2s1,375.0,68.5,75.0,0.0001,Benzothiophenyl,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2s1,375.0,71.5,75.0,0.0001,Benzothiophenyl,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1cc3ccccc3s1)=C2c1nccs1,369.0,78.5,75.0,0.0001,Benzothiophenyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1nccs1)=C2c1cc2ccccc2s1,369.0,69.49,75.0,0.0001,Benzothiophenyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1nccs1)=C2c1cc2ccccc2s1,369.0,61.5,75.0,0.0001,Benzothiophenyl,2-Thiazolyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,359.0,59.5,75.0,0.0001,Benzothiophenyl,Ethylamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,359.0,69.79,75.0,0.0001,Benzothiophenyl,Ethylamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCNC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,359.0,45.35,75.0,0.0001,Benzothiophenyl,Ethylamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#CC1=C(c2cc3ccccc3o2)C2C=CC1C2,352.0,98.73,75.0,0.0001,Benzofuranyl,Cyano,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C#N,352.0,62.5,75.0,0.0001,Benzofuranyl,Cyano,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C#N)=C2c1cc2ccccc2o1,352.0,95.41,75.0,0.0001,Benzofuranyl,Cyano,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,355.0,95.3,75.0,0.0001,Benzofuranyl,Methyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,355.0,40.43,75.0,0.0001,Benzofuranyl,Methyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
COC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,355.0,85.78,75.0,0.0001,Benzofuranyl,Methyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,355.0,99.76,75.0,0.0001,Benzofuranyl,Ethyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,355.0,77.5,75.0,0.0001,Benzofuranyl,Ethyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCOC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,355.0,85.56,75.0,0.0001,Benzofuranyl,Ethyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,357.0,76.53,75.0,0.0001,Benzofuranyl,Acetyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,357.0,75.5,75.0,0.0001,Benzofuranyl,Acetyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,357.0,70.84,75.0,0.0001,Benzofuranyl,Acetyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
FC(F)(F)C1=C(c2cc3ccccc3o2)C2C=CC1C2,342.0,63.5,75.0,0.0001,Benzofuranyl,Trifluoromethyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1cc2ccccc2o1,342.0,101.33,75.0,0.0001,Benzofuranyl,Trifluoromethyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1cc2ccccc2o1,342.0,82.5,75.0,0.0001,Benzofuranyl,Trifluoromethyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CS(=O)(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,347.0,70.5,75.0,0.0001,Benzofuranyl,Methylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1cc2ccccc2o1,347.0,128.51,75.0,0.0001,Benzofuranyl,Methylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1cc2ccccc2o1,347.0,62.5,75.0,0.0001,Benzofuranyl,Methylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
NC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,351.0,84.45,75.0,0.0001,Benzofuranyl,Carboxamide,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C(N)=O,351.0,32.98,75.0,0.0001,Benzofuranyl,Carboxamide,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(N)=O)=C2c1cc2ccccc2o1,351.0,82.17,75.0,0.0001,Benzofuranyl,Carboxamide,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#Cc1ccc(C2=C(c3cc4ccccc4o3)C3C=CC2C3)cc1,382.0,68.62,75.0,0.0001,Benzofuranyl,4-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1ccc(C#N)cc1,382.0,68.62,75.0,0.0001,Benzofuranyl,4-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1cc2ccccc2o1,382.0,68.62,75.0,0.0001,Benzofuranyl,4-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=[N+]([O-])c1ccc(C2=C(c3cc4ccccc4o3)C3C=CC2C3)cc1,387.0,79.5,75.0,0.0001,Benzofuranyl,4-Nitrophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1ccc([N+](=O)[O-])cc1,387.0,68.47,75.0,0.0001,Benzofuranyl,4-Nitrophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1cc2ccccc2o1,387.0,80.5,75.0,0.0001,Benzofuranyl,4-Nitrophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
FC(F)(F)c1ccc(C2=C(c3cc4ccccc4o3)C3C=CC2C3)cc1,375.0,60.5,75.0,0.0001,Benzofuranyl,4-Trifluoromethylphenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1ccc(C(F)(F)F)cc1,375.0,68.83,75.0,0.0001,Benzofuranyl,4-Trifluoromethylphenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1cc2ccccc2o1,375.0,68.83,75.0,0.0001,Benzofuranyl,4-Trifluoromethylphenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(C1=C(c2cc3ccccc3o2)C2C=CC1C2)c1ccccc1,372.0,72.39,75.0,0.0001,Benzofuranyl,Benzoyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C(=O)c1ccccc1,372.0,67.5,75.0,0.0001,Benzofuranyl,Benzoyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1cc2ccccc2o1,372.0,62.5,75.0,0.0001,Benzofuranyl,Benzoyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1ccccn1)=C2c1cc2ccccc2o1,365.0,61.37,75.0,0.0001,Benzofuranyl,2-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1ccccn1,365.0,69.13,75.0,0.0001,Benzofuranyl,2-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccccn1)=C2c1cc2ccccc2o1,365.0,65.5,75.0,0.0001,Benzofuranyl,2-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1ccncc1)=C2c1cc2ccccc2o1,367.0,67.5,75.0,0.0001,Benzofuranyl,4-Pyridyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1ccncc1,367.0,69.07,75.0,0.0001,Benzofuranyl,4-Pyridyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cc2ccccc2o1,367.0,74.5,75.0,0.0001,Benzofuranyl,4-Pyridyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=C(O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,352.0,97.33,75.0,0.0001,Benzofuranyl,Carboxylic acid,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C(=O)O,352.0,31.48,75.0,0.0001,Benzofuranyl,Carboxylic acid,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)O)=C2c1cc2ccccc2o1,352.0,94.78,75.0,0.0001,Benzofuranyl,Carboxylic acid,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,357.0,97.63,75.0,0.0001,Benzofuranyl,Ethylhexyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,357.0,36.71,75.0,0.0001,Benzofuranyl,Ethylhexyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,357.0,106.26,75.0,0.0001,Benzofuranyl,Ethylhexyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
N#Cc1cccc(C2=C(c3cc4ccccc4o3)C3C=CC2C3)c1,379.0,66.5,75.0,0.0001,Benzofuranyl,3-Cyanophenyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2c1cccc(C#N)c1,379.0,68.71,75.0,0.0001,Benzofuranyl,3-Cyanophenyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1cc2ccccc2o1,379.0,63.5,75.0,0.0001,Benzofuranyl,3-Cyanophenyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(C)OC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,355.0,98.1,75.0,0.0001,Benzofuranyl,Isopropyl ester,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC(C)OC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,355.0,38.16,75.0,0.0001,Benzofuranyl,Isopropyl ester,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(C(=O)OC(C)C)=C2c1cc2ccccc2o1,355.0,88.67,75.0,0.0001,Benzofuranyl,Isopropyl ester,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
O=S(=O)(C1=C(c2cc3ccccc3o2)C2C=CC1C2)c1ccccc1,369.0,81.5,75.0,0.0001,Benzofuranyl,Phenylsulfonyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2o1,369.0,65.5,75.0,0.0001,Benzofuranyl,Phenylsulfonyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2o1,369.0,70.5,75.0,0.0001,Benzofuranyl,Phenylsulfonyl,"1,4-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
C1=CC2CC1C(c1cc3ccccc3o1)=C2c1nccs1,363.0,38.51,75.0,0.0001,Benzofuranyl,2-Thiazolyl,Unsubstituted_C7,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
CC1(C)C2C=CC1C(c1nccs1)=C2c1cc2ccccc2o1,363.0,69.19,75.0,0.0001,Benzofuranyl,2-Thiazolyl,"7,7-Dimethyl",NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D
