SMILES,lambda_max,delta_h,pss_z,k_thermal,system_type,source_id,calc_method,compound_name
CSc1ccc(C2=C(C(N)=O)C3C=CC2C3(C)C)cc1,347.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1219
CSc1ccc(C2=C(C(N)=O)C3CC2(C)C=C3C)cc1,347.0,67.79,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1220
CSc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3)cc1,378.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1221
CSc1ccc(C2=C(c3ccc(C#N)cc3)C3C=CC2C3(C)C)cc1,378.0,68.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1222
CSc1ccc(C2=C(c3ccc(C#N)cc3)C3CC2(C)C=C3C)cc1,378.0,68.42,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1223
CSc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3)cc1,383.0,68.27,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1224
CSc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3C=CC2C3(C)C)cc1,383.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1225
CSc1ccc(C2=C(c3ccc([N+](=O)[O-])cc3)C3CC2(C)C=C3C)cc1,383.0,68.27,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1226
CSc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3)cc1,371.0,68.63,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1227
CSc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3C=CC2C3(C)C)cc1,371.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1228
CSc1ccc(C2=C(c3ccc(C(F)(F)F)cc3)C3CC2(C)C=C3C)cc1,371.0,68.63,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1229
CSc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3)cc1,368.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1230
CSc1ccc(C2=C(C(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,368.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1231
CSc1ccc(C2=C(C(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,368.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1232
CSc1ccc(C2=C(c3ccccn3)C3C=CC2C3)cc1,361.0,35.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1233
CSc1ccc(C2=C(c3ccccn3)C3C=CC2C3(C)C)cc1,361.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1234
CSc1ccc(C2=C(c3ccccn3)C3CC2(C)C=C3C)cc1,361.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1235
CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,363.0,68.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1236
CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,363.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1237
CSc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1,363.0,68.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1238
CSc1ccc(C2=C(C(=O)O)C3C=CC2C3)cc1,348.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1239
CSc1ccc(C2=C(C(=O)O)C3C=CC2C3(C)C)cc1,348.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1240
CSc1ccc(C2=C(C(=O)O)C3CC2(C)C=C3C)cc1,348.0,65.57,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1241
CCCCC(CC)COC(=O)C1=C(c2ccc(SC)cc2)C2C=CC1C2,353.0,70.85,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1242
CCCCC(CC)COC(=O)C1=C(c2ccc(SC)cc2)C2C=CC1C2(C)C,353.0,69.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1243
CCCCC(CC)COC(=O)C1=C(c2ccc(SC)cc2)C2(C)C=C(C)C1C2,353.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1244
CSc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3)cc1,375.0,68.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1245
CSc1ccc(C2=C(c3cccc(C#N)c3)C3C=CC2C3(C)C)cc1,375.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1246
CSc1ccc(C2=C(c3cccc(C#N)c3)C3CC2(C)C=C3C)cc1,375.0,68.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1247
CSc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3)cc1,351.0,65.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1248
CSc1ccc(C2=C(C(=O)OC(C)C)C3C=CC2C3(C)C)cc1,351.0,69.23,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1249
CSc1ccc(C2=C(C(=O)OC(C)C)C3CC2(C)C=C3C)cc1,351.0,56.78,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1250
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,365.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1251
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,365.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1252
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,365.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1253
CSc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,359.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1254
CSc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,359.0,68.99,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1255
CSc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1,359.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1256
CCNC(=O)C1=C(c2ccc(SC)cc2)C2C=CC1C2,349.0,72.94,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1257
CCNC(=O)C1=C(c2ccc(SC)cc2)C2C=CC1C2(C)C,349.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1258
CCNC(=O)C1=C(c2ccc(SC)cc2)C2(C)C=C(C)C1C2,349.0,45.3,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1259
N#CC1=C(c2cc3ccccc3s2)C2C=CC1C2,358.0,77.49,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1260
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C#N,358.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1261
CC1=CC2(C)CC1C(C#N)=C2c1cc2ccccc2s1,358.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1262
COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,361.0,77.16,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1263
COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,361.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1264
COC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,361.0,72.4,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1265
CCOC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,361.0,76.25,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1266
CCOC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,361.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1267
CCOC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,361.0,77.36,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1268
CC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,363.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1269
CC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,363.0,69.67,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1270
CC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,363.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1271
FC(F)(F)C1=C(c2cc3ccccc3s2)C2C=CC1C2,348.0,148.48,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1272
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1cc2ccccc2s1,348.0,78.09,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1273
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1cc2ccccc2s1,348.0,142.31,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1274
CS(=O)(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,353.0,145.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1275
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1cc2ccccc2s1,353.0,112.99,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1276
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1cc2ccccc2s1,353.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1277
NC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,357.0,79.09,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1278
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(N)=O,357.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1279
CC1=CC2(C)CC1C(C(N)=O)=C2c1cc2ccccc2s1,357.0,81.73,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1280
N#Cc1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,388.0,68.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1281
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc(C#N)cc1,388.0,68.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1282
CC1=CC2(C)CC1C(c1ccc(C#N)cc1)=C2c1cc2ccccc2s1,388.0,68.92,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1283
O=[N+]([O-])c1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,393.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1284
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc([N+](=O)[O-])cc1,393.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1285
CC1=CC2(C)CC1C(c1ccc([N+](=O)[O-])cc1)=C2c1cc2ccccc2s1,393.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1286
FC(F)(F)c1ccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)cc1,381.0,69.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1287
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccc(C(F)(F)F)cc1,381.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1288
CC1=CC2(C)CC1C(c1ccc(C(F)(F)F)cc1)=C2c1cc2ccccc2s1,381.0,69.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1289
O=C(C1=C(c2cc3ccccc3s2)C2C=CC1C2)c1ccccc1,378.0,40.55,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1290
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(=O)c1ccccc1,378.0,69.22,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1291
CC1=CC2(C)CC1C(C(=O)c1ccccc1)=C2c1cc2ccccc2s1,378.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1292
C1=CC2CC1C(c1ccccn1)=C2c1cc2ccccc2s1,371.0,32.24,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1293
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccccn1,371.0,69.43,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1294
CC1=CC2(C)CC1C(c1ccccn1)=C2c1cc2ccccc2s1,371.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1295
C1=CC2CC1C(c1ccncc1)=C2c1cc2ccccc2s1,373.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1296
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1ccncc1,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1297
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cc2ccccc2s1,373.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1298
O=C(O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,358.0,79.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1299
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2C(=O)O,358.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1300
CC1=CC2(C)CC1C(C(=O)O)=C2c1cc2ccccc2s1,358.0,78.47,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1301
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,363.0,89.43,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1302
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,363.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1303
CCCCC(CC)COC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,363.0,84.48,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1304
N#Cc1cccc(C2=C(c3cc4ccccc4s3)C3C=CC2C3)c1,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1305
CC1(C)C2C=CC1C(c1cc3ccccc3s1)=C2c1cccc(C#N)c1,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1306
CC1=CC2(C)CC1C(c1cccc(C#N)c1)=C2c1cc2ccccc2s1,385.0,69.01,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1307
CC(C)OC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,361.0,73.93,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1308
CC(C)OC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,361.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1309
CC1=CC2(C)CC1C(C(=O)OC(C)C)=C2c1cc2ccccc2s1,361.0,68.06,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1310
O=S(=O)(C1=C(c2cc3ccccc3s2)C2C=CC1C2)c1ccccc1,375.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1311
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2s1,375.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1312
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cc2ccccc2s1,375.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1313
C1=CC2CC1C(c1cc3ccccc3s1)=C2c1nccs1,369.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1314
CC1(C)C2C=CC1C(c1nccs1)=C2c1cc2ccccc2s1,369.0,69.49,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1315
CC1=CC2(C)CC1C(c1nccs1)=C2c1cc2ccccc2s1,369.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1316
CCNC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2,359.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1317
CCNC(=O)C1=C(c2cc3ccccc3s2)C2C=CC1C2(C)C,359.0,69.79,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1318
CCNC(=O)C1=C(c2cc3ccccc3s2)C2(C)C=C(C)C1C2,359.0,45.35,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1319
N#CC1=C(c2cc3ccccc3o2)C2C=CC1C2,352.0,98.73,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1320
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C#N,352.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1321
CC1=CC2(C)CC1C(C#N)=C2c1cc2ccccc2o1,352.0,95.41,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1322
COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,355.0,95.3,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1323
COC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,355.0,40.43,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1324
COC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,355.0,85.78,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1325
CCOC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,355.0,99.76,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1326
CCOC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,355.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1327
CCOC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,355.0,85.56,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1328
CC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,357.0,76.53,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1329
CC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2(C)C,357.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1330
CC(=O)C1=C(c2cc3ccccc3o2)C2(C)C=C(C)C1C2,357.0,70.84,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1331
FC(F)(F)C1=C(c2cc3ccccc3o2)C2C=CC1C2,342.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1332
CC1(C)C2C=CC1C(C(F)(F)F)=C2c1cc2ccccc2o1,342.0,101.33,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1333
CC1=CC2(C)CC1C(C(F)(F)F)=C2c1cc2ccccc2o1,342.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1334
CS(=O)(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,347.0,70.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1335
CC1(C)C2C=CC1C(S(C)(=O)=O)=C2c1cc2ccccc2o1,347.0,128.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1336
CC1=CC2(C)CC1C(S(C)(=O)=O)=C2c1cc2ccccc2o1,347.0,62.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1337
NC(=O)C1=C(c2cc3ccccc3o2)C2C=CC1C2,351.0,84.45,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1338
CC1(C)C2C=CC1C(c1cc3ccccc3o1)=C2C(N)=O,351.0,32.98,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1339
CC1=CC2(C)CC1C(C(N)=O)=C2c1cc2ccccc2o1,351.0,82.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1340
