SMILES,lambda_max,log_eps,quantum_yield,system_type,source_id,calc_method,compound_name
Cc1s[c+](N2CCOCC2)sc1-c1cc(I)cc(I)c1[O-],371.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16781
CCc1s[c+](N2CCCCC2)sc1-c1cc(C)cc(I)c1[O-],360.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16785
C(=C/c1ccc(-n2c3ccccc3c3ccccc32)cc1)\c1ccc(-c2ccc(/C=C/c3ccc(-n4c5ccccc5c5ccccc54)cc3)cc2)cc1,370.0,,0.89,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16789
c1ccc2c(c1)c1ccccc1n2-c1ccc2cc(-c3ccc(-c4ccc(-c5cc6ccc(-n7c8ccccc8c8ccccc87)cc6o5)cc4)cc3)oc2c1,369.0,,0.96,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16792
c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2cc3ccc(-c4ccc5cc(-c6ccc(-n7c8ccccc8c8ccccc87)cc6)oc5c4)cc3o2)cc1,365.0,,0.96,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16795
CC1(C)c2ccccc2N2c3ccccc3C3(c4cc(C#N)ccc4-c4ccc(C#N)cc43)c3cccc1c32,327.7777778,,0.71,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16798
N#Cc1ccc2c(c1)C1(c3cc(C#N)ccc3-2)c2ccccc2N(c2ccccc2)c2ccccc21,330.3287982,,0.47,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16799
C,127.7,3.766338475,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16864
CC,131.86,3.942057684,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16865
CCC,139.5,4.050766311,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16866
CCCC,141.0,4.188084374,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16867
CCCCC,141.5,4.238798563,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16868
CCCCCC,142.5,4.29136885,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16869
CCCCCCC,143.0,4.321184027,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16870
CCCCCCCC,141.5,4.390051496,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16871
ClCl,326.6568483,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16872
ClBr,377.3722628,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16874
I[I-]I,351.7697027,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16973
O=[N+]([O-])c1cccc(O)c1,328.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16975
O=[N+]([O-])c1ccc[nH]1,350.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16978
O=[N+]([O-])c1cc[nH]c1,280.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16979
O=[N+]([O-])c1ccco1,313.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16980
O=[N+]([O-])c1cccs1,318.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16981
CCCCC(CC)CO[N+](=O)[O-],198.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16982
O=[N+]([O-])c1ccccc1O,338.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16983
O=[N+]([O-])c1ccc(O)cc1,309.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16985
O=[N+]([O-])c1ccc(O)c(O)c1,346.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16986
C=C,162.0,4.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16992
CC(C)=C(C)C,196.0,4.06069784,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16993
C#C,173.0,3.77815125,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16994
CC#CCCCCC,178.0,4.0,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16995
CCl,173.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16996
CCCBr,208.0,2.477121255,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16997
CI,259.0,2.602059991,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16998
CO,177.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_16999
COC,184.0,3.397940009,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17000
CCNCC,193.0,3.397940009,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17001
CCCN(CCC)CCC,199.0,3.602059991,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17002
N=C(N)N,265.0,1.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17003
CC(C)=NO,193.0,3.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17004
CC(C)=N[O-],265.0,2.301029996,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17005
C/N=N/C,340.0,1.204119983,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17006
CC(C)(C)[N+](=O)[O-],276.0,1.431363764,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17007
CCN=C=S,250.0,3.079181246,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17008
CS,235.0,2.255272505,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17009
CCSCC,225.0,3.255272505,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17010
CCSSCC,250.0,2.579783597,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17011
CC(C)=O,279.0,1.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17013
CC(=O)O,200.0,1.698970004,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17014
CC(=O)[O-],210.0,2.176091259,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17015
CCOC(C)=O,210.0,1.698970004,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17016
CC(N)=O,220.0,1.799340549,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17017
O=C1CCC(=O)N1,191.0,4.181843588,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17018
c1ccc(-c2cccc3c2-c2ccccc2C32c3ccccc3-c3ccccc32)cc1,308.0,,0.42,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17023
c1ccc(-c2cccc3c2-c2ccccc2C32c3ccccc3-c3ccccc32)nc1,308.0,,0.17,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17024
c1cncc(-c2cccc3c2-c2ccccc2C32c3ccccc3-c3ccccc32)c1,308.0,,0.4,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17025
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2c(-c3ccncc3)cccc21,308.0,,0.4,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17026
c1ccc2c(c1)-c1ccccc1C21c2ccccc2-c2ccc(-c3ccncc3)cc21,321.0,,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17027
c1ccc(-c2ccc3c(c2)C2(c4ccccc4-c4ccccc42)c2ccccc2-3)cc1,319.0,,0.87,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17028
N#Cc1c(N2CCCCC2)cc(-c2cccc3ccccc23)c2c1CCc1ccccc1-2,353.0,,0.42,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17035
N#Cc1c(N2CCCCC2)cc(-c2cccs2)c2c1CCc1ccccc1-2,330.0,,0.21,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17036
N#Cc1c(N2CCCCC2)cc(-c2ccc(-c3ccccc3)cc2)c2c1CCc1ccccc1-2,332.0,,0.38,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17037
N#Cc1c(N2CCCCC2)cc(-c2ccc(Br)cc2)c2c1CCc1ccccc1-2,356.0,,0.2,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17038
N#Cc1c(N2CCCCC2)cc(-c2ccc(Br)s2)c2c1CCc1ccccc1-2,364.0,,0.18,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17039
CN(C)c1ccc(-c2ccc(-c3cc(N4CCCCC4)c(C#N)c4c3-c3ccccc3CC4)cc2)cc1,342.0,,0.68,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17040
CN(C)c1ccc(-c2ccc(-c3cc(N4CCCCC4)c(C#N)c4c3-c3ccccc3CC4)s2)cc1,350.0,,0.85,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17041
N#Cc1c(N2CCCCC2)cc(-c2ccc(-c3ccccc3)s2)c2c1CCc1ccccc1-2,345.0,,0.23,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17042
C(=C\c1ccc(N(c2ccccc2)c2ccccc2)cc1)\c1ccc(N(c2ccccc2)c2ccccc2)cc1,370.0,4.017033339,0.99,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17064
C1=Cc2ccc(N(c3ccccc3)c3ccccc3)cc2Cc2cc(N(c3ccccc3)c3ccccc3)ccc21,370.0,4.361727836,0.99,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17065
CC(C)(C)NC(=O)c1cccc2ccc3c4ccccc4c4ccccc4c3c12,332.0,,0.03,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17066
Cc1ccc(C(=O)NC(C)(C)C)c2c1ccc1c3ccccc3c3ccccc3c12,335.0,,0.04,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17067
CC(C)(C)NC(=O)c1ccc(F)c2ccc3c4ccccc4c4ccccc4c3c12,334.0,,0.04,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17068
CC(C)(C)NC(=O)c1ccc(Br)c2ccc3c4ccccc4c4ccccc4c3c12,343.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17069
COc1ccc(C(=O)NC(C)(C)C)c2c1ccc1c3ccccc3c3ccccc3c12,334.0,,0.1,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17070
COC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1ccc1c3ccccc3c3ccccc3c12,336.0,,0.08,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17071
CC(C)(C)NC(=O)c1ccc(-c2ccccc2)c2ccc3c4ccccc4c4ccccc4c3c12,336.0,,0.08,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17072
Cc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,341.0,,0.07,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17073
COc1ccc(-c2ccc(C(=O)NC(C)(C)C)c3c2ccc2c4ccccc4c4ccccc4c23)cc1,339.0,,0.21,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17074
CC(C)(C)NC(=O)c1ccc(-c2cc3ccccc3o2)c2ccc3c4ccccc4c4ccccc4c3c12,364.0,,0.44,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17075
CC(C)(C)NC(=O)c1ccc(-c2cc3ccccc3s2)c2ccc3c4ccccc4c4ccccc4c3c12,350.0,,0.27,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17076
CC(C)(C)NC(=O)c1cc2ccccc2c2ccc3c4ccccc4c4ccccc4c3c12,305.0,,0.06,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17077
CC(C)(C)NC(=O)c1ccc2ccc3cccc4c3c2c1c1c2ccccc2c2ccccc2c41,392.0,,0.23,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17078
CC(C)(C)NC(=O)c1cccc2ccc3c4cc(F)ccc4c4ccc(F)cc4c3c12,334.0,,0.06,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17079
CC(C)(C)NC(=O)c1cccc2ccc3c4cc(Cl)ccc4c4ccc(Cl)cc4c3c12,335.0,,0.03,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17080
CC(C)(C)NC(=O)c1cccc2ccc3c4ccc(F)cc4c4cc(F)ccc4c3c12,329.0,,0.05,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17081
CC(C)(C)NC(=O)c1cccc2ccc3c4ccc(Cl)cc4c4cc(Cl)ccc4c3c12,334.0,,0.02,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17082
COc1ccc2c(c1)c1cc(OC)ccc1c1c2ccc2cccc(C(=O)NC(C)(C)C)c21,342.0,,0.1,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17083
CC(C)(C)NC(=O)c1ccc(Br)c2ccc3c4ccc(F)cc4c4cc(F)ccc4c3c12,338.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17084
CC(C)(C)NC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1c1c3ccccc3c3ccccc3c1c1c3ccccc3c3ccccc3c21,388.0,,0.06,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17085
CC(C)(C)NC(=O)c1ccc(C(=O)NC(C)(C)C)c2c1c1c3ccc(Cl)cc3c3cc(Cl)ccc3c1c1c3ccc(Cl)cc3c3cc(Cl)ccc3c21,395.0,,0.07,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17086
CC(C)(C)NC(=O)c1ccc(-c2ccc(N3c4ccccc4Oc4ccccc43)cc2)c2ccc3c4ccc(F)cc4c4cc(F)ccc4c3c12,331.0,,0.03,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17088
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc3)nc3c4ccccc4c4ccccc4c32)cc1,361.0,,1.0,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17093
CC(C)(C)c1ccc(-n2c(-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)s3)nc3c4ccccc4c4ccccc4c32)cc1,356.0,,1.0,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17094
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(-c3ccc(N(c4ccccc4)c4ccccc4)cc3)cc2)cc1,332.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17095
c1ccc(N(c2ccccc2)c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3ccccc3)cc2)cc1,400.0,,0.65,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17096
c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccccc2)cc1,362.0,,0.588,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17101
C(=C(c1ccccc1)c1ccccc1)c1ccc(-c2ccc(-c3nc4c5ccccc5c5ccccc5c4n3-c3cccc(-c4ccc(C=C(c5ccccc5)c5ccccc5)cc4)c3)cc2)cc1,340.0,,0.145,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17102
Cc1ccc(-n2c3ccc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)cc3c3cc(-c4ccc(-c5nc6ccccc6n5-c5ccccc5)cc4)ccc32)cc1,318.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17105
c1ccc(C2=C(c3ccccc3)[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,330.0,,0.01,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17108
Fc1ccc(C2=C(c3ccc(F)cc3)[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,330.0,,0.011,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17109
CC(C)(C)c1ccc(C2=C(c3ccc(C(C)(C)C)cc3)[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,341.0,,0.015,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17110
COc1ccc(C2=C(c3ccc(OC)cc3)[Si](c3ccccc3)(c3ccccc3)c3ccccc32)cc1,341.0,,0.017,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17111
c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,381.0,4.093071306,0.201,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17116
c1ccc2c(c1)-c1ccccc1C21c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,364.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17140
c1ccc2c(c1)-c1c(ccc3ccccc13)C21c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,364.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17141
c1ccc2c(c1)-c1c(cc3ccc4cccc5ccc1c3c45)C21c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,371.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17142
c1ccc2c(c1)Oc1ccccc1C21c2cc(-c3ccc4ccc5cccc6ccc3c4c56)ccc2-c2ccc(-c3ccc4ccc5cccc6ccc3c4c56)cc21,364.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17143
c1ccc2c3c(ccc2c1)C1(c2cc(-c4ccc5ccc6cccc7ccc4c5c67)ccc2-c2ccc(-c4ccc5ccc6cccc7ccc4c5c67)cc21)c1ccc2ccccc2c1O3,365.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17144
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)ccc3-4)cc21,366.0,4.756636108,0.9,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17145
CCCCC(CC)Cn1c2ccccc2c2cc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)ccc3-4)ccc21,379.0,4.542825427,0.45,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17146
CCCCC(CC)Cn1c2ccccc2c2cc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)cc3S4(=O)=O)ccc21,377.0,4.559906625,0.58,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17147
CCCCC(CC)Cn1c2ccccc2c2cc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)c5ccccc5n6CC(CC)CCCC)ccc3S4(=O)=O)ccc21,340.0,4.431363764,0.25,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17148
CCCCC(CC)Cn1c2ccccc2c2ccc(-c3ccc4c(c3)S(=O)(=O)c3cc(-c5ccc6c7ccccc7n(CC(CC)CCCC)c6c5)ccc3-4)cc21,370.0,4.72427587,0.55,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17149
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3cc4c(cc3F)-c3cc(F)c(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)cc3S4(=O)=O)cc21,360.0,4.691081492,1.0,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17150
CCCCCCC1(CCCCCC)c2ccccc2-c2ccc(-c3ccc4c(c3)-c3cc(-c5ccc6c(c5)C(CCCCCC)(CCCCCC)c5ccccc5-6)ccc3S4(=O)=O)cc21,320.0,4.640481437,0.59,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17151
O=S1(=O)c2cc(-n3c4ccccc4c4ccccc43)ccc2-c2ccc(-n3c4ccccc4c4ccccc43)cc21,379.0,4.169086357,0.57,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17152
O=S1(=O)c2ccc(-n3c4ccccc4c4ccccc43)cc2-c2cc(-n3c4ccccc4c4ccccc43)ccc21,351.0,3.959041392,0.26,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17153
CC(C)(C)c1ccc(-c2nc3c4ccccc4c4ccccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,315.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17167
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccccc5)cc4c4cc(-c5ccccc5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,331.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17179
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccccc6c5)cc4c4cc(-c5ccc6ccccc6c5)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,337.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17191
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cccc6ccccc56)cc4c4cc(-c5cccc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,326.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17203
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5cc6ccccc6c6ccccc56)cc4c4cc(-c5cc6ccccc6c6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,325.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17215
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5c6ccccc6cc6ccccc56)cc4c4cc(-c5c6ccccc6cc6ccccc56)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,366.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17227
CC(C)(C)c1ccc(-c2nc3c4ccc(-c5ccc6ccc7cccc8ccc5c6c78)cc4c4cc(-c5ccc6ccc7cccc8ccc5c6c78)ccc4c3n2-c2ccc(C(C)(C)C)cc2)cc1,345.0,,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17239
c1ccc(N2c3ccccc3C3(c4ccccc4-c4ccccc43)c3ccccc32)cc1,310.0,4.29380436,,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17258
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5-4)c4ccccc4N(c4ccccc4)c4ccccc43)cc2)cc1,372.0,4.870228279,0.82,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17259
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5ccccc5Oc5ccccc53)c3cc(-c5ccc(N(c6ccccc6)c6ccccc6)cc5)ccc3-4)cc2)cc1,372.0,4.901621764,0.91,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17260
c1ccc(N(c2ccccc2)c2ccc(-c3ccc4c(c3)C3(c5cc(-c6ccc(N(c7ccccc7)c7ccccc7)cc6)ccc5O4)c4ccccc4-c4ccccc43)cc2)cc1,345.0,4.811373897,0.47,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17261
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)ccc3-c3ccc(-c4ccc(N(c5ccccc5)c5ccccc5)cc4)cc32)c2ccccc21,380.0,4.941113727,0.83,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17262
O=S1(=O)c2ccccc2C2(c3cc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)ccc3-c3ccc(-c4ccc(-n5c6ccccc6c6ccccc65)cc4)cc32)c2ccccc21,346.0,4.945173046,0.81,UV_Chromophore_Experimental,M11_Deep4Chem_UV,Experimental,Deep4Chem_UV_17263
