SMILES,lambda_max,delta_h,pss_z,k_thermal,system_type,source_id,calc_method,compound_name,canonical_smiles
COc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1OC,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_637,COc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1OC
COc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1OC,373.0,69.37,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_638,COc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1OC
COc1cccc(C2=C(c3ccncc3)C3C=CC2C3)c1,361.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_696,COc1cccc(C2=C(c3ccncc3)C3C=CC2C3)c1
COc1cccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)c1,361.0,68.77,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_697,COc1cccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)c1
COc1cccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)c1,361.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_698,COc1cccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)c1
Clc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,345.0,67.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1056,Clc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(Cl)cc1)=C2c1ccncc1,345.0,67.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1057,CC1(C)C2C=CC1C(c1ccc(Cl)cc1)=C2c1ccncc1
CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(Cl)cc1,345.0,67.97,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1058,CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(Cl)cc1
Brc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,347.0,68.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1116,Brc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1ccc(Br)cc1)=C2c1ccncc1,347.0,68.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1117,CC1(C)C2C=CC1C(c1ccc(Br)cc1)=C2c1ccncc1
CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(Br)cc1,347.0,68.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1118,CC1=CC2(C)CC1C(c1ccncc1)=C2c1ccc(Br)cc1
Cc1cccc(C2=C(c3ccncc3)C3C=CC2C3)c1,347.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1176,Cc1cccc(C2=C(c3ccncc3)C3C=CC2C3)c1
Cc1cccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)c1,347.0,68.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1177,Cc1cccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)c1
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cccc(C)c1,347.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1178,CC1=CC2(C)CC1C(c1ccncc1)=C2c1cccc(C)c1
CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,363.0,68.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1236,CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1
CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,363.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1237,CSc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1
CSc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1,363.0,68.87,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1238,CSc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1
Fc1cc(F)cc(C2=C(c3ccncc3)C3C=CC2C3)c1,340.0,67.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1416,Fc1cc(F)cc(C2=C(c3ccncc3)C3C=CC2C3)c1
CC1(C)C2C=CC1C(c1cc(F)cc(F)c1)=C2c1ccncc1,340.0,67.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1417,CC1(C)C2C=CC1C(c1cc(F)cc(F)c1)=C2c1ccncc1
CC1=CC2(C)CC1C(c1ccncc1)=C2c1cc(F)cc(F)c1,340.0,67.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1418,CC1=CC2(C)CC1C(c1ccncc1)=C2c1cc(F)cc(F)c1
CC(=O)Nc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1,360.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1476,CC(=O)Nc1ccc(C2=C(c3ccncc3)C3C=CC2C3)cc1
CC(=O)Nc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1,360.0,68.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1477,CC(=O)Nc1ccc(C2=C(c3ccncc3)C3C=CC2C3(C)C)cc1
CC(=O)Nc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1,360.0,68.72,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1478,CC(=O)Nc1ccc(C2=C(c3ccncc3)C3CC2(C)C=C3C)cc1
O=S(=O)(C1=C(c2ccccc2)C2C=CC1C2)c1ccccc1,347.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_111,O=S(=O)(C1=C(c2ccccc2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccccc1,347.0,104.46,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_112,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccccc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccccc1,347.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_113,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccccc1
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,369.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_171,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,369.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_172,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,369.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_173,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1
CN(C)c1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,392.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_231,CN(C)c1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,392.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_232,CN(C)c1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(N(C)C)cc1,392.0,148.13,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_233,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(N(C)C)cc1
Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,352.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_291,Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,352.0,106.81,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_292,Cc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(C)cc1,352.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_293,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(C)cc1
O=S(=O)(C1=C(c2ccc(F)cc2)C2C=CC1C2)c1ccccc1,345.0,72.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_471,O=S(=O)(C1=C(c2ccc(F)cc2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(F)cc1,345.0,116.51,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_472,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(F)cc1,345.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_473,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(F)cc1
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,371.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_531,CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,371.0,115.07,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_532,CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,371.0,80.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_533,CCOc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1
O=S(=O)(C1=C(c2ccc(O)cc2)C2C=CC1C2)c1ccccc1,365.0,68.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_591,O=S(=O)(C1=C(c2ccc(O)cc2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(O)cc1,365.0,83.75,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_592,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(O)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(O)cc1,365.0,79.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_593,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(O)cc1
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1OC,375.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_651,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1OC
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1OC,375.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_652,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1OC
COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1OC,375.0,73.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_653,COc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1OC
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)c1,363.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_711,COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)c1
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)c1,363.0,127.27,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_712,COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)c1
COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)c1,363.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_713,COc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)c1
O=S(=O)(C1=C(c2ccc(Cl)cc2)C2C=CC1C2)c1ccccc1,347.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1071,O=S(=O)(C1=C(c2ccc(Cl)cc2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Cl)cc1,347.0,116.63,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1072,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Cl)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Cl)cc1,347.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1073,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Cl)cc1
O=S(=O)(C1=C(c2ccc(Br)cc2)C2C=CC1C2)c1ccccc1,349.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1131,O=S(=O)(C1=C(c2ccc(Br)cc2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Br)cc1,349.0,116.86,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1132,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Br)cc1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Br)cc1,349.0,77.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1133,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1ccc(Br)cc1
Cc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)c1,349.0,74.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1191,Cc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)c1
Cc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)c1,349.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1192,Cc1cccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)c1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cccc(C)c1,349.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1193,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cccc(C)c1
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,365.0,66.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1251,CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,365.0,81.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1252,CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,365.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1253,CSc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1
O=S(=O)(C1=C(c2cc(F)cc(F)c2)C2C=CC1C2)c1ccccc1,342.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1431,O=S(=O)(C1=C(c2cc(F)cc(F)c2)C2C=CC1C2)c1ccccc1
CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cc(F)cc(F)c1,342.0,100.17,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1432,CC1(C)C2C=CC1C(S(=O)(=O)c1ccccc1)=C2c1cc(F)cc(F)c1
CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cc(F)cc(F)c1,342.0,58.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1433,CC1=CC2(C)CC1C(S(=O)(=O)c1ccccc1)=C2c1cc(F)cc(F)c1
CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1,362.0,60.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1491,CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3)cc1
CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1,362.0,111.2,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1492,CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3C=CC2C3(C)C)cc1
CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1,362.0,67.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_1493,CC(=O)Nc1ccc(C2=C(S(=O)(=O)c3ccccc3)C3CC2(C)C=C3C)cc1
C1=CC2CC1C(c1ccccc1)=C2c1nccs1,341.0,76.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_114,C1=CC2CC1C(c1ccccc1)=C2c1nccs1
CC1(C)C2C=CC1C(c1nccs1)=C2c1ccccc1,341.0,68.09,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_115,CC1(C)C2C=CC1C(c1nccs1)=C2c1ccccc1
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccccc1,341.0,71.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_116,CC1=CC2(C)CC1C(c1nccs1)=C2c1ccccc1
COc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,363.0,65.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_174,COc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
COc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,363.0,69.19,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_175,COc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1
COc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1,363.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_176,COc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1
CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,386.0,69.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_234,CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,386.0,70.34,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_235,CN(C)c1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(N(C)C)cc1,386.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_236,CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(N(C)C)cc1
Cc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,346.0,61.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_294,Cc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
Cc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,346.0,68.34,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_295,Cc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(C)cc1,346.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_296,CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(C)cc1
Fc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,339.0,64.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_474,Fc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1nccs1)=C2c1ccc(F)cc1,339.0,67.99,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_475,CC1(C)C2C=CC1C(c1nccs1)=C2c1ccc(F)cc1
CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(F)cc1,339.0,59.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_476,CC1=CC2(C)CC1C(c1nccs1)=C2c1ccc(F)cc1
CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,365.0,63.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_534,CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1,365.0,69.29,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_535,CCOc1ccc(C2=C(c3nccs3)C3C=CC2C3(C)C)cc1
CCOc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1,365.0,75.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_536,CCOc1ccc(C2=C(c3nccs3)C3CC2(C)C=C3C)cc1
Oc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1,359.0,82.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_594,Oc1ccc(C2=C(c3nccs3)C3C=CC2C3)cc1
CC1(C)C2C=CC1C(c1nccs1)=C2c1ccc(O)cc1,359.0,78.5,75.0,0.0001,NBD_QC_Functionalized,NBD_Combinatorial_M08_Aligned,RDKit_MMFF94_3D,NBD_DA_595,CC1(C)C2C=CC1C(c1nccs1)=C2c1ccc(O)cc1
